Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2000-2017","Class I","Asher's Chocolate Co, White Confectionery Coating (06655) Macadamia Paw, Net Wt. 4 lbs.,                 ","78 units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","Lot #'s 000332936, 000335039, 000336467"
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2025-2017","Class I","Asher's Chocolate Co, Milk Chocolate Flavored Coating (13955) NSA Macadamia Caramel Pattie with Dark String; Net Wt. 4 lb.;","158 units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","LOT #'S: 000332170; 000333765; 000335613"
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2031-2017","Class I","Asher's Chocolate Co, Milk Chocolate (16636) Macadamia Cluster; Net Wt. 5 lb.;","24 units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","Lot #'s: 000332020; 000332104; 000332853; 000333236; 000333452; 000334341; 000334686; 000335208; 000335350; 000336428; 000336515; 000337707; 000335934; 000337142"
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2055-2017","Class I","Asher's Chocolate Co. White Confectionery Coating (82018) Disney Macadamia Praline; 15 - 3 oz. pc. box;  Asher's Chocolate Co. White Confectionery Coating (75010) Macadamia Praline; 3 oz. (15/box);","61  units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","Disney (82018) Lot #: 000332530; 000334216; 000337169;    Asher's (75010)  Lot #: 000336616; 000335796; 000336616;"
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2059-2017","Class I","Asher's Chocolate Co. Milk Chocolate (82017) Disney Macadamia Praline; 15 - 3 oz. Piece box;    Asher's Chocolate Co. Milk Chocolate (75009) Macadamia Praline; 3 oz. (15/box);","66  units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","Disney (82017) Lot #  : 000332522; 000334221; 000337163;    Ashers (75009) Lot #'s: 000336501; 000335798; 000335798;"
"Food","No","","75098","Terminated","Ashers Chocolates/Lewistown, Inc.","19 Susquehanna Ave","","Lewistown","PA","	17044-2332","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL; AR; CA	; CO; CT; DC; DE; FL; GA; IL; IN; KY; LA ; MA ; MD ME; MI; MN; MO; MT; NC; ND; NH; NJ; NM; NY; OH; OK; OR; PA ; RI ; SC; SD; TN; TX; VA; VT; WA; WI; WV; WY","F-2081-2017","Class I","Milk Chocolate (06656) Macadamia Paw; Net Wt. 4 lb  ","185 units","Product has the potential to be contaminated with Salmonella.","09/02/2016","04/19/2017","08/17/2017","04/26/2017","Lot: 000331603; 000333923; 000336461"
"Veterinary","No","","75859","Terminated","Intermountain Farmers Association, Draper Mill","1071 E Pioneer Rd","","Draper","UT","	84020-9645","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Utah, Idaho, Nevada, Colorado and New Mexico","V-0086-2017","Class I","IFA Rabbit Pellets. The product comes packaged in 50 lb. paper laminated poly woven bags, marked with lot number containing #1220 and a date between 03/15/16 and 09/15/16 on the side of the blue label.  Storage: dry environment away from pests","248 ton","50 Ib bags of rabbit pellets may contain higher than acceptable levels of vitamin D.","11/28/2016","04/17/2017","08/02/2017","04/26/2017","item #1220 manufactured between March 22, 2016 and September 01, 2016"
"Veterinary","No","","75919","Terminated","blue ridge beef","106 Maddox Rd","","Eatonton","GA","	31024-6009","United States","Voluntary: Firm initiated","Press Release","AZ, FL, GA, IN, NC, SC and TX.","V-0087-2017","Class I","Beef For Dogs, 100% Pure Natural Pet Food, Net Wt. 2 lbs., Blue Ridge Beef","70/30 lb. cases","Samples collected by FDA revealed the presence of Salmonella and Listeria monocytogenes.","12/09/2016","04/17/2017","07/26/2017","04/26/2017","UPC Code: 8542980011009, Lot #ga8516."
"Veterinary","No","","75919","Terminated","blue ridge beef","106 Maddox Rd","","Eatonton","GA","	31024-6009","United States","Voluntary: Firm initiated","Press Release","AZ, FL, GA, IN, NC, SC and TX.","V-0088-2017","Class I","Kitten Grind, 100% Pure Natural Pet Food, Net Wt. 2 lbs., Blue Ridge Beef.","70/30 lb. cases","Samples collected by FDA revealed the presence of Salmonella and Listeria monocytogenes.","12/09/2016","04/17/2017","07/26/2017","04/26/2017","UPC Code: 854298001016, Lot #ga81216."
"Veterinary","No","","75919","Terminated","blue ridge beef","106 Maddox Rd","","Eatonton","GA","	31024-6009","United States","Voluntary: Firm initiated","Press Release","AZ, FL, GA, IN, NC, SC and TX.","V-0089-2017","Class I","Turkey with bone, UPC Code 854298001887","208 cartons","Samples collected by FDA revealed the presence of Salmonella and Listeria monocytogenes.","12/09/2016","04/17/2017","07/26/2017","04/26/2017","Code Lot #103, Mfg. Date: 1276"
