Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Drugs","No","","63048","Terminated","Globe All Wellness, LLC","2854 Stirling Rd","Suite G","Hollywood","FL","	33020-1138","United States","Voluntary: Firm initiated","Telephone","Nationwide and Puerto Rico and internationally to Barbados, Brazil, Canada, Cyprus, Equador, France, Germany, Israel, Mexico, and Netherlands.","D-148-2013","Class I","SLIM XTREME Herbal Slimming Capsule, supplied in 30-count bottles. Another Product Forumulated and Distributed By: Globe All Wellness, LLC Hollywood, FL 33020 www.diet66.com Inquires Call 877.842.9873","40,400 bottles","Marketed Without an Approved NDA/ANDA: Product tested positive for Sibutramine, an appetite suppressant that was withdrawn from the U.S. market in October 2010 for safety reasons, making this product an unapproved new drug.","09/20/2012","02/05/2013","10/02/2019","02/13/2013","All Lots of SlimXtreme with the following format stamped in black ink on the bottom of the bottle ""MFD: XX.XX.20XX  EXP: XX.XX.20XX"", which were manufactured overseas, are being recalled."
"Veterinary","No","","63459","Terminated","TBD Brands","7 Beech Hill Rd","","Exeter","NH","	03833-4502","United States","Voluntary: Firm initiated","E-Mail","Nationwide","V-134-2013","Class I","Yoghund Organic Banana & Peanut Butter, Organic Frozen Yogurt for Dogs, 4-3.5 fl. oz. cups (4 pack), 14 fl. oz., (416 ml).","5211 Cases (24 case -3.5 fl.oz cups/4 pack)","Frozen dog treats recalled due to possible contamination with salmonella due to Sunland Peanut Butter recall","10/10/2012","02/05/2013","03/20/2013","02/13/2013","Case: Lot Code: 26812 or earlier  Cups: Best By Dates of 9.24.14 or earlier"
"Drugs","No","","63548","Completed","Hospira Inc.","275 N Field Dr","","Lake Forest","IL","	60045-2579","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico.","D-153-2013","Class I","Carboplatin Injection, 600 mg/60 mL (10 mg/mL), 60 mL, Cytotoxic Agent, Sterile, Multi-Dose Vial, Rx only, For IV Use, Hospira, Inc., Lake Forest, IL 60045, Product of Australia, NDC 61703-339-56.","23,315 vials","Crystallization: Product is being recalled due to visible particulates identified during a retain sample inspection. Findings have identified the particles as Carboplatin crystals.","11/08/2012","02/06/2013","03/20/2017","02/13/2013","Lot #: Z021650AA, Exp. 08/2013"
"Drugs","No","","63548","Completed","Hospira Inc.","275 N Field Dr","","Lake Forest","IL","	60045-2579","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico.","D-154-2013","Class I","Carboplatin Injection, 450 mg/45 mL (10 mg/mL), 45 mL, Cytotoxic Agent, Sterile, Multi-Dose Vial, Rx only, For IV Use, NDC 61703-339-50 (Hospira label) and NDC 61703-360-50 (Novaplus label), Hospira, Inc., Lake Forest, IL 60045, Product of Australia.","31,326 vials","Crystallization: Product is being recalled due to visible particulates identified during a retain sample inspection. Findings have identified the particles as Carboplatin crystals.","11/08/2012","02/06/2013","03/20/2017","02/13/2013","lots Z011711AA (Hospira label) and Z011711AB (Novaplus label), Exp. 08/2013"
"Drugs","No","","63765","Terminated","Bracco Diagnostic Inc","259 Prospect Plains Road","Building H","Monroe Township","NJ","	08831","United States","Voluntary: Firm initiated","Letter","Nationwide.","D-157-2013","Class I","Isovue -370 (Iopamidol) Injection 76%, Prefilled 10 x 75 mL (NDC 0270-1316-66), 10 x 100 mL (NDC 0270-1316-67), 10 x 125 mL (NDC 0270-1316-68) Power Injector Syringe, Rx Only, Manufactured for Bracco Diagnostics Inc., Princeton, NJ 08543 by Nycomed GmbH 78224 Singen (Germany).","5483 syringes (548.3 boxes)","Presence of Particulate Matter; fibers identified as cellulose and polyvinyl","11/21/2012","02/07/2013","07/06/2015","02/13/2013","Lot #: 9K37791, Exp 11/12; 9L40746, Exp 12/12; 0A43705, Exp 01/13; 0C57509, 0C57521, Exp 03/13; 0E62913, Exp 05/13"
"Drugs","No","","63765","Terminated","Bracco Diagnostic Inc","259 Prospect Plains Road","Building H","Monroe Township","NJ","	08831","United States","Voluntary: Firm initiated","Letter","Nationwide.","D-158-2013","Class I","Isovue -300 (Iopamidol) Injection 61% Prefilled, 10 x 100 mL Power Injector Syringe, Rx Only, Manufactured for Bracco Diagnostics Inc., Princeton, NJ 08543 by Nycomed GmbH 78224 Singen (Germany); NDC 0270-1315-67.","5736 syringes (573.6 boxes)","Presence of Particulate Matter; fibers identified as cellulose and polyvinyl","11/21/2012","02/07/2013","07/06/2015","02/13/2013","Lot #: 9K34572, Exp 11/12; 0A43282, Exp 01/13; 0C56283,  Exp 03/13"
"Drugs","No","","63917","Terminated","Matrixx Initiatives Inc","8515 E Anderson Dr","","Scottsdale","AZ","	85255-5461","United States","Voluntary: Firm initiated","Press Release","Nationwide.","D-155-2013","Class I","Zicam Extreme Congestion Relief (oxymetazoline HCl) nasal gel, 0.05%, 0.50 fl. oz. (15 mL) spray bottle, Developed and distributed by Zicam LLC, Scottsdale, Arizona  85255, a wholly owned subsidiary of Matrixx Initiatives Inc, NDC 62750-005-10, UPC 7 32216 20410 0.","46,752 bottles","Microbial Contamination of Non-Sterile Products: Product may be contaminated with Burkholderia cepacia.","12/18/2012","02/07/2013","11/14/2013","02/13/2013","Lot # 2J23, Exp 09/15"
"Food","No","","35908","Terminated","Man Fon Inc","421 S California St Ste A-C","","San Gabriel","CA","	91776","United States","Voluntary: Firm initiated","Press Release","TX","F-0979-2013","Class II","Yangchun Noodles, 10 case, 12 bgs per case","120 units","Man Fon is recalling Yangchun Noodles because they contain undeclared wheat allergen.","01/08/2013","02/05/2013","02/05/2013","02/13/2013","no lot number available"
"Biologics","No","","39102","Terminated","Blood Center of Central Iowa (The)","431 E Locust St","","Des Moines","IA","	50309-1930","United States","Voluntary: Firm initiated","Letter","IA","B-0928-13","Class II","Red Blood Cells","1 unit","Blood product, which were collected from a donor who traveled to malarial endemic areas, was distributed.","07/11/2007","02/07/2013","02/07/2013","02/13/2013","KX17959"
"Biologics","No","","39143","Terminated","Community Blood Center of the Ozarks","2230 S Glenstone Ave","","Springfield","MO","	65804-3255","United States","Voluntary: Firm initiated","Letter","CO","B-0932-13","Class II","Fresh Frozen Plasma","1 Unit","Blood product, collected from a donor who was at risk for variant Creutzfeldt-Jakob disease (vCJD), was distributed.","06/21/2007","02/01/2013","02/01/2013","02/13/2013","6771264"
