Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Veterinary","No","","67366","Terminated","Pmi Nutrition, Llc","1080 County Road F W","","Shoreview","MN","	55126-2910","United States","Voluntary: Firm initiated","Press Release","Product was shipped to the following states: AL, GA, IA, IL, IN, KY, MA, MD, MI, MN, MS, NC, ND, NJ, NY, OH, PA, SC, TN, VA, VT, WI & WV.","V-250-2015","Class I","WHOLESOME NUTRITION PMI NUTRITION RED FLANNEL PET FOOD CAT FORMULA CAT FOOD NET WT. 20 LB (9.07 kg) Distributed exclusively through PMI Nutrition Dealers. made in the USA Manufactured for PMI Nutrition LLC Brentwood, Missouri 63144 800 332-4738 www.pminutrition.com UPC 7 42869 00058 5 Item Number: 0066520 9902 2890652","1,390/20 lb bags","The firm was notified by the FDA of a positive result for Salmonella.","01/26/2014","08/10/2015","10/19/2015","08/19/2015","Best by 05 06 14, Lot #096 13 SM L2 1A"
"Veterinary","No","","68425","Terminated","Hill's Pet Nutrition Inc","400 Sw 8th Ave","","Topeka","KS","	66603-3925","United States","Voluntary: Firm initiated","Telephone","The product was distributed in CA, HI and NV. Distribution was also made to a military customer.  There was no foreign distribution.","V-249-2015","Class I","Hill's Science Diet Adult 1-6, Small & Toy Breeds, Premium Natural Dog Food, packaged in 15.5 lb (7.03 kg) bags. Manufactured by: Hill's Pet Nutrition, Inc., Topeka, KS.","62 bags","The product may be contaminated with Salmonella.","05/30/2014","08/10/2015","08/10/2015","08/19/2015","SKU 9097  Best Before 082015M094"
"Food","No","","68889","Terminated","Lion Pavilion Ltd.","56-15 58th St","","Maspeth","NY","	11378-1113","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY, NJ","F-2950-2015","Class I","Tasty Peach Slices, NET WT. 3.87 OZ (110g), UPC 6 949663 601787 -- Product of China --- The product was packed in a clear plastic bottle/jar. --- 12.75 mg sulfites per serving.","20 cases","The dried fruit product contained undeclared sulfites (225.0 ppm) based on sampling and analysis by New York State Department of Agriculture and Markets.","07/24/2014","08/11/2015","08/11/2015","08/19/2015","uncoded"
"Drugs","No","","70936","Terminated","Mylan Institutional LLC","4901 Hiawatha Dr","","Rockford","IL","	61103-1287","United States","Voluntary: Firm initiated","Letter","Nationwide and Puerto Rico","D-1328-2015","Class I","Methotrexate Injection, USP 50 mg/2 mL (25 mg/mL), 2 mL Single-dose Vial, packaged in 5 x 2 mL vials per carton, Rx only, labeled as a) Distributed by Pfizer Labs, Division of Pfizer Inc., New York, NY  10017, NDC 0069-0146-01; and b) Manufactured for: Mylan Institutional LLC, Rockford, IL  61103, NDC 67457-467-99.","a) 15,095 vials  b) 300 vials","Presence of Particulate Matter","03/18/2015","08/13/2015","06/29/2016","08/19/2015","Lot #: a) 7801082, Exp. 07/15 and b) 7801421, Exp. 09/16"
"Drugs","No","","71079","Terminated","Mylan Institutional LLC","4901 Hiawatha Dr","","Rockford","IL","	61103-1287","United States","Voluntary: Firm initiated","Press Release","Nationwide","D-1329-2015","Class I","Cytarabine Injection 100 mg/5 mL (20 mg/mL), 5 mL Single-Dose Vial (NDC 0069-0152-01), packaged in 10 x 5 mL Vials per carton (NDC 0069-0152-02), Rx only, Distributed by Pfizer Labs, Division of Pfizer Inc., New York, NY  10017.","8,340 vials","Presence of Particulate Matter","04/23/2015","08/13/2015","06/29/2016","08/19/2015","Lot # 7801050, Exp. Date. 05/2015"
"Biologics","No","","71581","Terminated","OneLegacy","221 S Figueroa St Ste 500","","Los Angeles","CA","	90012-2526","United States","Voluntary: Firm initiated","Telephone","Norway; California","B-0751-15","Class I","Cornea","2 human corneas","Human corneas, not tested adequately and appropriately to reduce the risk of transmission of relevant communicable diseases, were distributed.","04/25/2015","08/07/2015","08/07/2015","08/19/2015","R1504-04249R; R1504-04249L;"
"Devices","No","","71630","Terminated","Alcon Research, Ltd.","6201 South Fwy","","Fort Worth","TX","	76134-2099","United States","Voluntary: Firm initiated","Letter","Distribution Japan,  No US distribution.","Z-2323-2015","Class I","ReSTOR intraocular lens and ReSTOR Toric intraocular lens.    The Alcon AcrySof IQ ReSTOR and IQ ReSTOR Toric intraocular lenses are posterior chamber lenses intended as optical implants designed to replace the human crystalline lens in adult patients following cataract surgery. The lenses subject to this correction are manufactured specifically for Japan.","45,391","There are reports of post - operative inflammation and/or toxic anterior segment syndrome (TASS) after cataract surgery.","04/15/2015","08/07/2015","06/30/2017","08/19/2015","Model Numbers: SN6AD1, SN6AD3, SV25T0, MN6AD1,SND1T3, SND1T4, SND1T5 and SND1T6 and all lot numbers."
"Food","No","","71637","Terminated","Arthur Schuman Inc.","40 New Dutch Ln","","Fairfield","NJ","	07004-2514","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide","F-2961-2015","Class I","Bella Rosa Parmesan Net Wt. 20 oz (567 g) 1.25 LB Arthur Schuman, Inc. Fairfield, NJ 07064  UPC 088231410041","26,075 lbs","Bella Rosa Grated Parmesan Cheese may contain undeclared egg lysozyme.","07/02/2015","08/13/2015","05/06/2016","08/19/2015","BEL07202BJV2     July 14, 2015, August 8, 2015 and September 11, 2015"
"Food","No","","71705","Terminated","D & D Foods, Inc.","9425 N 48th St","","Omaha","NE","	68152-1557","United States","Voluntary: Firm initiated","Telephone","Product is sold exclusively in Hy-Vee retail grocery stores in Iowa, Illinois, Kansas, Minnesota, Missouri, Nebraska, South Dakota and Wisconsin.","F-2952-2015","Class I","Dijon Mustard Potato Salad, NET WT 3 LB (1.36 kg)","110 cases","Cups of macaroni salad are in tubs which declare the product to be potato salad and fail to disclose the presence of milk and wheat allergens.","07/14/2015","08/12/2015","10/21/2015","08/19/2015","Lot Code: 15177D, Best if Used By: JUL. 31, 2015"
"Food","No","","71817","Terminated","Patel Grocery Corp","5303 4th Ave","","Brooklyn","NY","	11220-3003","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","NY","F-2960-2015","Class I","AMERICA'S BEST CORRIANDER POWDER, NET WT.: 1) 7 OZ, 2) 14 OZ. (400 GMS) and 3) 28 OZ, sealed in plastic bags, Packed by Patel Grocery 5303 4th Ave. Brooklyn, NY 11220","unable to determine as per NYSDAM","The product was found to contain undeclared peanut allergens based on sampling and analysis by New York State Department of Agriculture & Markets.","05/04/2015","08/13/2015","08/26/2015","08/19/2015","none"
"Biologics","No","","62287","Terminated","American National Red Cross (The)","180 Rustcraft Rd Ste 115","","Dedham","MA","	02026-4551","United States","Voluntary: Firm initiated","Letter","Nationwide","B-0843-15","Class II","Plasma Cryoprecipitated Reduced","2 units","Blood products, collected in a manner that may have compromised sterility, were distributed.","04/20/2012","08/07/2015","03/02/2017","08/19/2015","004E65801, 004L38777"
"Biologics","No","","62287","Terminated","American National Red Cross (The)","180 Rustcraft Rd Ste 115","","Dedham","MA","	02026-4551","United States","Voluntary: Firm initiated","Letter","Nationwide","B-0844-15","Class II","Cryoprecipitated AHF","2 units","Blood products, collected in a manner that may have compromised sterility, were distributed.","04/20/2012","08/07/2015","03/02/2017","08/19/2015","004N01902, 004N01956"
