Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1938-2016","Class I","IQF 1/4"" Yellow Onion Dice, frozen, item numbers: 103364, 103381, and 104831, bulk cases, net wt. 45 lbs.;    11244CH Onion Dice 1/4, frozen, item number 103381, bulk cases, net wt. 45 lbs.    Onion, Diced 1/4"" IQF 45#CS, item number 104155, bulk cases, net wt. 45 lbs.  ","325,620 lbs.","IQF 1/4"" Frozen Yellow Onion Dice is voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","Lot numbers:    6078;  6082;  161A068;  161A075;  161A076;  161A086;  161B068;  161B071;  161B074;  161B075;  161B076;  161B085;  161B086."
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1939-2016","Class I","IQF 3/8"" Yellow Onion Strip, Frozen, Item number 103331, bulk tote, net wt. 1150 lbs.    IQF 3/8"" Yellow Onion Strip, Frozen, item number	103368, bulk case, net wt. 40 lbs.	  Onion, Strips 3/8"" 103369 40#, item number 103369, bulk case, net wt. 40 lbs.     IQF 3/8"" Yellow ORGANIC Onion Strip, Item number 103356, bulk tote, net wt. 1150 lbs.      ","477,030 lbs.","IQF 3/8"" Frozen Yellow Onion Strip and IQF 3/8"" Yellow ORGANIC Onion Strip are voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT numbers:    161A073;  161A080;  161A084;  161A085;  161B068;  161B073;  161B080;  161B084;  163A089."
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1940-2016","Class I","IQF 3/8"" Un-Blanched Yellow Onion Dice, Frozen, item number 103349, bulk cases, net wt. 45 lbs.  ","70,200 lbs.","IQF 3/8"" Un-Blanched, Frozen, Yellow Onion Dice is voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT numbers:  161A068;  161A079;  161B078."
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1941-2016","Class I","IQF 3/4"" Yellow Onion Dice, Frozen, item number 101430, bulk tote, net wt. 1200 lbs.  ","42,000 lbs.","IQF 3/4"" Frozen Yellow Onion Dice is voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT number: 161A079"
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1942-2016","Class I","IQF 1/4"" Frozen WHITE Onion Dice, item number 103342, bulk cases, net wt. 45 lbs.","25,200 lbs.","IQF 1/4"" White Onion Dice is voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT number: 161A078 and 161B077."
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1943-2016","Class I","3/8"" White Onion Dice- FRESH, item number 105197, bulk tote, net wt. 1250 lbs.	  ","160,134 lbs.","3/8"" White Onion Dice- FRESH is voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT numbers:  161A077;  161B076;  161B077;"
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1944-2016","Class I","3/8"" White Onion Strip-FRESH, item number 105196, bulk totes, net wt. 1200 lbs.	","51,988 lbs.","3/8"" White Onion Strip-FRESH was voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT number: 161B077"
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1945-2016","Class I","IQF 1/4 x 1/4 Yellow Onion Dice, item number 102654, bulk cases, net wt. 40 lbs.    Onion 1/4 x1/4 Dice, Item number 103205, bulk cases, net wt. 45 lbs.  ","160,465 lbs.","1/4 x 1/4 Frozen Yellow Onion Dice was voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT numbers:  161A075;  161A076;  161B068;  161B075;  161B076."
"Food","No","","73785","Terminated","Oregon Potato Company","302 N. Venture Road","","Pasco","WA","	99302","United States","Voluntary: Firm initiated","E-Mail","AZ, CA, CO, GA, IN, KY, LA, MA, MI, NJ, OH, OR, TN, TX, UT, WA, WI, and in CANADA and IRELAND","F-1946-2016","Class I","705000 IQF 3/8"" Dice Yellow Onion, item number 101472, bulk tote, net wt. 1250 lbs.    IQF 3/8"" Yellow Onion Dice, item number 103330, 103341, bulk cases, net wt. 20 lbs.    IQF 3/8"" Yellow Onion Dice, item numbers 101578, 104147, and 104193, bulk cases, net wt. 45 lbs.    IQF 3/8"" Yellow Onion Dice, item number 101578, bulk container      ","999,825 lbs.","3/8"" Frozen Yellow Onion Dice was voluntarily recalled because it has the potential to be contaminated with Listeria monocytogenes.","04/06/2016","08/18/2016","01/26/2018","08/24/2016","LOT numbers:  161A070, 161A071, 161A072, 161A073, 161A074, 161A075, 161A076, 161A079, 161A080, 161A081, 161A082, 161A083, 161A084, 161A089, 161B069, 161B070, 161B071, 161B072, 161B074, 161B079, 161B081, 161B083, 161B088."
"Food","No","","74250","Terminated","Nu Life Market LLC","1202 E 5th St","","Scott City","KS","	67871-4155","United States","Voluntary: Firm initiated","E-Mail","Product was distributed to CA, IL, and MI. There was no foreign/military/government distribution.","F-1925-2016","Class I","Sun Life Natural Sunflower Kernel Paste, Net Wt. 40 lbs (18.18 kg) buckets and 450 lbs. (204.12 kg) barrels.  The responsible name on the label is Nu Life Market, LLC, Scott City, KS.","70,670 lbs.","Product manufactured with roasted sunflower kernels which may be contaminated with Listeria monocytogenes.","05/19/2016","08/15/2016","09/14/2018","08/24/2016","lot 5280D1, exp. 7/7/2016;  lot 5281D1, exp. 7/8/2016;  lot 5282D1, exp. 7/9/2016;  lot 5285D1, exp. 7/12/2016;  lot 5351D1, exp. 9/17/2016;  lot 5352D1, exp. 9/18/2016;  lot 5355D1, exp. 9/21/2016;  lot 5356D1, exp. 9/22/2016;   lot 6082D1, exp: 12/22/2016;  lot 6076D1, exp: 12/16/2016;  lot 6111D1, exp:  4/20/2017;  lot 6112D1, exp:  4/21/2017;  lot 6113D1, exp:  4/22/2017; and  lot 6116D1, exp:  4/25/2017"
"Food","No","","74250","Terminated","Nu Life Market LLC","1202 E 5th St","","Scott City","KS","	67871-4155","United States","Voluntary: Firm initiated","E-Mail","Product was distributed to CA, IL, and MI. There was no foreign/military/government distribution.","F-1926-2016","Class I","Sun Life Enjoy Life Sunflower Spread, Net Wt.. 40 lbs (18.18 kg).  The responsible name on the label is Nu Life Market, LLC, Scott City, KS.","87,840 lbs.","Product manufactured with roasted sunflower kernels which may be contaminated with Listeria monocytogenes.","05/19/2016","08/15/2016","09/14/2018","08/24/2016","lot 5216E1, exp. date 5/4/2016;  lot 5217E1, exp. date 5/5/2016;  lot 5218E1, exp. date 5/6/2016;  lot 5222E1, exp. date 5/10/2016;  lot 5309E1, exp. date 8/5/2016;  lot 5313E1, exp. date 8/9/2016;  lot 5338E1, exp. date 9/4/2016;  lot 5342E1, exp. date 9/8/2016;  lot 5343E1, exp. date 9/9/2016;  lot 5344E1, exp. date 9/10/2016;  lot 6062E1, exp. date 12/2/2016;  lot 6063E1, exp. date 12/3/2016;  lot 6064E1, exp. date 12/4/2016;  lot 6067E1, exp. date 12/7/2016;  lot 6077E1, exp. date 12/17/2016;  lot 6103E1, exp. date 1/12/2017;  lot 6104E1, exp. date 1/13/2017;  lot 6105E1, exp. date 1/14/2017;  and lot 6106E1, exp. date 1/15/2017"
"Food","No","","74250","Terminated","Nu Life Market LLC","1202 E 5th St","","Scott City","KS","	67871-4155","United States","Voluntary: Firm initiated","E-Mail","Product was distributed to CA, IL, and MI. There was no foreign/military/government distribution.","F-1927-2016","Class I","Sun Life Natural Sunflower Spread in clear plastic jar with brown plastic lid, Net Wt. 12 oz., UPC 855881003370. The responsible name on the label is Nu Life Market, LLC, Scott City, KS.","128 jars (96 lbs.)","Product manufactured with roasted sunflower kernels which may be contaminated with Listeria monocytogenes.","05/19/2016","08/15/2016","09/14/2018","08/24/2016","lot 5266A1, best by 6/17/2016;  and lot 5315A1, best by 8/5/2016"
"Food","No","","74250","Terminated","Nu Life Market LLC","1202 E 5th St","","Scott City","KS","	67871-4155","United States","Voluntary: Firm initiated","E-Mail","Product was distributed to CA, IL, and MI. There was no foreign/military/government distribution.","F-1928-2016","Class I","Sun Life Natural Sunflower Spread with Maple in clear plastic jar with brown plastic lid, Net Wt. 12 oz.., UPC 855881003370. The responsible name on the label is Nu Life Market, LLC, Scott City, KS.","61 jars (45.75 lbs.)","Product manufactured with roasted sunflower kernels which may be contaminated with Listeria monocytogenes.","05/19/2016","08/15/2016","09/14/2018","08/24/2016","lot 5225B1, best by 5/13/2016;"
"Food","No","","74250","Terminated","Nu Life Market LLC","1202 E 5th St","","Scott City","KS","	67871-4155","United States","Voluntary: Firm initiated","E-Mail","Product was distributed to CA, IL, and MI. There was no foreign/military/government distribution.","F-1929-2016","Class I","Sun Life Natural Sunflower Spread with Chocolate in clear plastic jar with brown plastic lid, Net Wt. 12 oz.., UPC 855881003370. The responsible name on the label is Nu Life Market, LLC, Scott City, KS.","109 jars (81.75 lbs.)","Product manufactured with roasted sunflower kernels which may be contaminated with Listeria monocytogenes.","05/19/2016","08/15/2016","09/14/2018","08/24/2016","lot 5246C1, best by 5/28/2016;"
