Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Devices","No","","81085","Terminated","Widex A/S","Nymollevej 6","","Lynge","","	","Denmark","Voluntary: Firm initiated","E-Mail","US Distribution to states of: GA and NY.","Z-0094-2019","Class II","Widex BABY hearing aid (referred to as BABY440), powered by zinc-air batteries size 10    Intended use: BABY440 is intended for, but not limited to, babies (0 to 3 years of age) to be used as air conduction amplification devices in everyday listening environments.","2","The reason for this field action is due to the mounting of a non-tamper-resistant (ordinary) battery drawer on some BABY440 hearing aids.  The correct battery drawer is tamper-resistant and require a special tool to open it.","08/31/2018","10/10/2018","12/21/2018","10/17/2018","Serial numbers 024569 and 024550"
"Food","No","","81091","Terminated","Whole Foods Market","550 Bowie St","","Austin","TX","	78703-4644","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Nationwide throughout the US and Canada","F-0022-2019","Class II","365 Everyday Value Brand White Corn Chips, Salted NET WT 20 oz. (1 LB 4 OZ) 567 g packaged in a plastic bag","2975 cases (9 units per case)","Product may contain undeclared milk.","09/25/2018","10/10/2018","11/06/2018","10/17/2018","Best By: Jan 24 2019 and Jan 25 2019; UPC 9948247145"
"Biologics","No","","81104","Terminated","LifeSouth Community Blood Centers, Inc.","1221 NW 13th St","","Gainesville","FL","	32601-4111","United States","Voluntary: Firm initiated","FAX","Florida","B-0007-2019","Class II","Platelets, Pathogen Reduced","1 unit","Apheresis product, in which platelet yield did not meet specifications, was distributed.","09/14/2018","10/05/2018","10/05/2018","10/17/2018","W115118137747J"
"Devices","No","","81116","Ongoing","Neomed Inc","100 Londonderry Ct Ste 112","","Woodstock","GA","	30188-7353","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the states of: Alaska, Alabama, Arizona, California, Colorado, Connecticut, Delaware, Florida, Georgia, Hawaii, Iowa, Idaho, Illinois, Indiana, Kentucky, Louisiana, Massachusetts, Maryland, Michigan, Minnesota, Missouri, Mississippi, North Carolina, Nebraska, New Hampshire, New Jersey, New Mexico, Nevada, New York, Ohio, Oklahoma, Oregon, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, Tennessee, Texas, Utah, Virginia, Vermont, Washington, Wisconsin, and Wyoming.      Worldwide distribution to Australia, Canada, Singapore, and Spain.","Z-0093-2019","Class II","NeoMed Enteral Feeding Tubes with Enteral Only Connectors, French sizes 4.0Fr, 5.0Fr, 6.5Fr, 8.0Fr, and lengths 40cm, 60cm, 90cm.  The product consists of a polyurethane feeding tube with an attached hub and tethered plug to close the hub when the feeding tube is not in use.    Product Usage:  Intended for use in neonatal and pediatric patients to provide nutrition via nasal or oral gastric placement and is not intended for use beyond 30 days.  ","208,260 units (20,826 cases)","Potential for the tethered plug on the hub of the NeoMed Enteral Feeding Tubes with Enteral Only Connectors to inadvertently open after closure.","06/04/2018","10/09/2018","","10/17/2018","Model Number (Lot Numbers):   FTS5.0P EO (20170731, 20170804, 20170813, 20170914, 20171011, 20171018, 20171128, 20180108, 20180125);      FTM5.0P EO (20170818, 20170904, 20170915, 20171009, 20171130, 20171204, 20171227, 20180205, 20180317);      FTL5.0P EO (20170816, 20170904, 20171204, 20180115);      FTS6.5P EO (20170830, 20170918, 20171019, 20171122, 20171214, 20171216, 20180122, 20180208, 20181113);      FTM6.5P EO (20170906, 20171020, 20171202, 20171219, 20180111, 20180208, 20180303, 20180320);      FTL6.5P EO (20170708, 20171209, 20180113, 20180122, 20180309, 20180323);      FTS8.0P EO (20170825, 20171207, 20171230, 20180103, 20180325);      FTM8.0P EO (20171115, 20171222, 20180129);      FTL8.0P EO (20170719, 20170721, 20171114, 20180116, 20180202, 20180422);      PFTL5.0P EO (20171124);      PFTM6.5P EO (20171121);      PFTL6.5P EO (20170819, 20171120);      PFTM8.0P EO (20170906, 20170919, 20171116);      PFTL8.0P EO (20170919, 20171006, 20171118);"
"Food","No","","81125","Terminated","Albertsons Inc","250 E Park Center Blvd","PO Box 20","Boise","ID","	83726-0020","United States","Voluntary: Firm initiated","E-Mail","U.S. distribution to the following: OR and WA    No foreign distribution.","F-0019-2019","Class II","Signature Reserve Bourbon Maple Blondie  Ice Cream  14 FL OZ  UPC 2113009912","2144 retail packages","Undeclared allergen; tree nuts.","09/26/2018","10/05/2018","10/16/2018","10/17/2018","BB Aug 12, 19  Plt 04-116 (6)"
"Drugs","No","","81126","Ongoing","Pfizer Inc.","235 E 42nd St","","New York","NY","	10017-5703","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA and Puerto Rico","D-0015-2019","Class II","Magnesium Sulfate in Water for Injection (0.325 mEq Mg++/mL) 40 mg/mL, 20 g Total, 500 mL Single-Dose Container bag, Rx only, Hospira, Inc. Lake Forest, IL 60045 USA, NDC 0409-6729-03.","94,752 bags","Correct Labeled Product Mispack: confirmed report involving a single unit of properly labeled Heparin in 0.45% Sodium Chloride for Injection (NDC 0409-7651-03, Lot 87903FW) that was found inside a case of Magnesium Sulfate in Water for Injection.","10/03/2018","10/11/2018","","10/17/2018","Lot: 87904FW, Exp. 1MAR2020"
"Drugs","No","","81128","Ongoing","Syntec Pharma Corp","96 Gazza Blvd","","Farmingdale","NY","	11735-1402","United States","Voluntary: Firm initiated","Letter","Al & TX only","D-0013-2019","Class II","THYROID POWDER USP, Full Strength (Levothyroxine labeled range of 103-125mcg/grain; Liothyroine (correct spelling Liothyronine): labeled range of 24.3-29.7mcg/grain) active pharmaceutical ingredient; 5 KG bag, Rx Compounding only, Manu By: Sichuan Friendly Pharmaceutical Co., Ltd., No. 680 Hongpai Road, Neijiang, sichuan 641000, china; Distributed: Syntec Pharma Corp., 96 Gazza Blvd., Farmingdale NY  11735, CAS No. 50809-32-0","2 drums","CGMP Deviations: Recall notice received from supplier that Thyroid Powder has inconsistent levels of the active ingredients levothyroxine and liothyronine.","08/22/2018","10/11/2018","","10/17/2018","All lots"
"Drugs","No","","81128","Ongoing","Syntec Pharma Corp","96 Gazza Blvd","","Farmingdale","NY","	11735-1402","United States","Voluntary: Firm initiated","Letter","Al & TX only","D-0014-2019","Class II","THYROID POWDER USP (Levothyroxine labeled range of 34.2-41.8mcg/grain; Liothyroine (correct spelling Liothyronine): labeled range of 8.1-9.9mcg/grain) active pharmaceutical ingredient; 25 KG bag, Rx Compounding only, Manu By: Sichuan Friendly Pharmaceutical Co., Ltd., No. 680 Hongpai Road, Neijiang, sichuan 641000, china; Distributed: Syntec Pharma Corp., 96 Gazza Blvd., Farmingdale NY  11735, CAS No. 50809-32-0","486 kg","CGMP Deviations: Recall notice received from supplier that Thyroid Powder has inconsistent levels of the active ingredients levothyroxine and liothyronine.","08/22/2018","10/11/2018","","10/17/2018","All lots"
"Drugs","No","","81147","Terminated","Alkano Chemicals, Inc","655 N Central Ave Fl 17 Ste 1704a","","Glendale","CA","	91203-1439","United States","Voluntary: Firm initiated","Letter","Distributed to two compounding firms in Minnesota.","D-0008-2019","Class II","Thyroid powder, 4.5 kg foil bag, 5x1 kg foil bags packed in 25 Kg Fiber Drum, Thyroid Powder 25kg/drum, US Pharmacopoeia, Sichuan Friendly Pharmaceutical Co., LTD, Production Address: No. 680, Hongpai Road, Dongxing District, Neijiang City Sichuan, China Tel:+886 832 2240082/2240298, NDC 7807-0170-11","8 kgs","CGMP Deviations: Recall notice received from supplier that Thyroid Powder has inconsistent levels of the active ingredients levothyroxine and liothyronine.","08/30/2018","10/05/2018","02/21/2019","10/17/2018","Lot # 170501"
"Drugs","No","","81162","Ongoing","Jubilant Cadista Pharmaceuticals, Inc.","207 Kiley Dr","","Salisbury","MD","	21801-2249","United States","Voluntary: Firm initiated","Letter","Product was distributed Nationwide in the USA and Puerto Rico.","D-0011-2019","Class II","Pantoprazole Sodium Delayed-Release Tablets, USP, 40 mg*, 90-count bottle, Rx only, Manufactured by: Jubilant Generics Ltd., Roorkee - 247661, India; Marketed by: Jubilant Cadista Pharmaceuticals Inc., Salisbury, MD  21801; NDC 59746-284-90.","158,466 bottles","Discoloration: Presence of dark discoloration or brown spots on the edges of the tablets.","10/02/2018","10/09/2018","","10/17/2018","Lot #: PA26038A, Exp 04/19; PA26039A, PA26040A, PA26050A, Exp 05/19; PA26052A, Exp 06/19; PA26073A, Exp 07/19; PA217071A, PA217072A, PA217073B, PA217074B, Exp 06/20; PA217101A, Exp 08/20; and PA218023A, Exp 01/21."
"Biologics","No","","80711","Terminated","Community Blood Center of the Ozarks","220 W Plainview Rd","","Springfield","MO","	65810-2619","United States","Voluntary: Firm initiated","Letter","MO; NY","B-0001-2019","Class III","Red Blood Cells, Leukocytes Reduced","3 units","Blood products, with unacceptable quality control results, were distributed.","07/13/2018","10/05/2018","10/05/2018","10/17/2018","W045118300588; W045118300598; W045118300602"
"Food","No","","80975","Ongoing","Hodgson Mill Inc","1100 Stevens Ave","","Effingham","IL","	62401-4265","United States","Voluntary: Firm initiated","E-Mail","Domestic: Mississippi  Wisconsin  Florida  Minnesota  North Carolina  Kansas  California  Illinois  Massachusetts  Pennsylvania  Ohio  Georgia  Maine  Indiana  Oklahoma","F-0021-2019","Class III","Hodgson Mill Cookie Mix Gluten Free  12oz. cardboard carton retail unit; 6 retail units per case.  UPC Code   0 71518 02125 2","707 cases","Incorrect ingredients listed: Does not include Amaranth flour nor baking soda, but does include baking powder and vanilla","09/10/2018","10/09/2018","","10/17/2018","Lot code: USE BY: 12 20 19    Product Catalog number   02125"
"Drugs","No","10/11/2018","81044","Terminated","Xiromed LLC","180 Florham Park","Suite 101","Florham Park","NJ","	07932","United States","Voluntary: Firm initiated","Letter","Nationwide in the USA","D-0016-2019","Class III","Altavera Levonorgestrel and Ethinyl Estradiol Tablets, USP 0.15 mg and 0.03 mg, Rx only, 3 tablet dispensers x 28 tablets. Manufactured by Laboratories Leon Farma S.A., Spain, for Xiromed, LLC., Florham Park, NJ 07932. Product of Spain NDC 70700-116-85 (I unit x 28 tablets 70700-116-84)","40064 3x28  units","Labeling: Not Elsewhere Classified: mislabeling of the Altavera generic name on the packaging component that may cause confusion.","09/18/2018","10/11/2018","03/26/2019","10/17/2018","Lots: LF11838A Expiry May 2020; LF12107A, LF12106A, Expiry June 2020"
"Biologics","No","","81063","Terminated","Blood Connection, Inc. (The)","2709 Blue Ridge Rd","","Raleigh","NC","	27607-6462","United States","Voluntary: Firm initiated","Telephone","North Carolina","B-0003-2019","Class III","Red Blood Cells, Leukocytes Reduced","16 units","Blood product identified as unsuitable due to shipping, was distributed.  ","07/23/2018","10/05/2018","10/05/2018","10/17/2018","W121618180250; W121618180265; W121618180289; W121618180514; W121618180522; W121618182024; W121618156231; W121618161992; W121618166988; W121618166998; W121618168904; W121618170929; W121618170930; W121618170932; W121618175409; W121618177006;"
"Biologics","No","","81064","Terminated","American National Red Cross The","100 Red Cross Cir","","Pomona","CA","	91768-2580","United States","Voluntary: Firm initiated","Telephone","California","B-0005-2019","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood products collected from a donor for whom donor suitability was not adequately determined, were distributed.  ","08/17/2018","10/05/2018","10/05/2018","10/17/2018","W200617533039"
"Devices","No","","81097","Terminated","Becton Dickinson & Co.","7 Loveton Cir","BD Diagnostic Systems","Sparks","MD","	21152-9212","United States","Voluntary: Firm initiated","Letter","Worldwide distribution: US (Nationwide) and to countries of: Korea, Australia, Japan, Malaysia, Canada, Brazil, and Belgium.","Z-0081-2019","Class III","BD FocalPoint Slide Profiler and BD FocalPoint GS Review Station; Catalog Nos. 490398, 490653, 491085, 491086, 491090, 490189     The BD FocalPoint GS Imaging System is intended to assist in cervical cancer screening of BD SurePath Liquid-based Pap Test slides to detect evidence of squamous carcinoma, adenocarcinoma and their usual precursor conditions.","1063","The device may not function at the lower end (<15 deg. C) of the labeled operating temperatures. The instrument returns to normal operating conditions when environmental temperatures are at or above 15 deg. C.  This issue has no potential to cause harm to either the patient or the operator. At the lower temperature, the instrument may fail to initialize, in which case slides would require manual screening. Therefore, no slides are screened by the device and no results can be released in error.  The instrument labeling has been revised to indicate an operating temperature lower limit of 18 deg. C and operating humidity of 20 to 80% relative humidity.","09/21/2018","10/05/2018","04/25/2019","10/17/2018","Serial Nos. FP0749  139335  141372  BD0507  BD0508  FP0826  138739  156312  BD0513  FP0060R  159337  159339  159348  FP0705R  FPGS-RSBD0089  FPGS-RSBD0098  FP0804  148277  FP0284R  BD0509  BD0511  BD0512  FP0549C  FP0009R  FP0013R  FP0065R  FP0067R  FP0172R  FP0220R  FP0345  FP0345R  FP0446  FP0446R  FP0447  FP0447R  FP0448R  FP0494  FP0723  133215  133219  128928  127632  128051  FP0049R  FP0124R  128045  128061  128914  128924  128936  145182  FPGS-RS143333  FPGS-RS143339  FPGS-RS143346  FPGS-RS143347  FPGS-RS143352  FPGS-RS143358  FPGS-RS143359  FPGS-RS143360  FPGSRS143363  FPGS-RS143371  FP0055R  FP0264R  FP0509R  133206  133212  155447  FP0262R  FP0541R  144503  144985  145007  145193  145824  148133  148275  148281  148285  153934  155422  155428  155437  156314  159688  BD0447  FPGS-RS139336  FPGS-RS139337  FPGS-RS139338  FPGS-RS141375  FPGS-RS142653  FPGS-SVR142152  GS-RSBD0251  FP0107R  FP0176R  FP0472R  FP0477R  FP0512R  143354  144835  144853  144861  145315  145842  158332  FPGS-RS161528  FPGS-RSBD0281  FPGS-RSBD0293  FP0041R  FP0497R  155434  155444  157881  157883  157886  157887  FPGS-RS-BD0179  FP0311R  FP0543R  158925  FP0048R  159683  BD0470  BD0482  FPGSRS-BD0039  FPGSRS-BD0048  FP0484R  FP0822  142646  142648  143368  144009  144860  144995  158917  BD0450  FP0034R  FP0741  FP0747  128919R  133204  134943  134947  FP0811  FP0044R  FP0485R  145307  145311  145500  155421  155421  156313  FP0096R  136209  136627  136631  136643  136646  136648  141914  145202  148269  148270  148284  148286  152298  FP0075R  FP0492R  FP0505R  144500  145184  145504  145822  FP0083R  FPGS-RS160653  FPGS-RS160654  FPGSRS160661  FP0153R  142687  142691  143362  143365  143973  143997  144010  144499  148291  FP0091R  FP0152R  143338  144025  FP0538R  FP0464R  136211  161662  161667  BD0351  FP0735  159674  BD0303  BD0361  FPGS-RS139346  FP0713  713  158918  158923  158929  FP0337R  BD0331  BD0504  BD0505  BD0506  BD0525  FPGS-RS138729  FPGS-RS138744  FP0825  148293  141896  144533  FP0108R  FP0744  FP0809  FP0823  FP0302R  BD0434  FP0340R  FP0818  FP0467R  FP0476R  143344  143377  144834  145183  145185  145191  145201  145203  145823  148127  148140  148146  157882  158325  159675  BD0469  BD0472  BD0473  BD0474  BD0475  BD0476  BD0477  BD0479  BD0492  BD0521  FP0200R  FP0819  143351  144857  145839  FPGS-RSBD0214  FP0482R  FP0717  FP0061R  FP0145R  137305  137351  137359  137361  137363  137371  137373  137379  137570  137571  137577  137580  137581  138218  138229  138235  138274  138278  138280  138281  142668  144530  144850  145198  145300  145494  145813  145814  145836  145838  145841  145845  148125  152311  152312  156311  158333  159344  159345  FPGS-RBD0138  FPGS-RS137151  FPGS-RS137700  FPGS-RS158331  FPGS-RS159948  FPGS-RS160338  FPGS-RSBD0055  FPGS-RSBD0133  FPGS-RSBD0134  FPGS-RSBD0135  FPGS-RSBD0136  FPGS-RSBD0137  FPGS-RSBD0138  FPGS-RSBD0139  FPGS-RSBD0141  FPGS-RSBD0142  FPGS-RSBD0143  FPGS-RSBD0144  FPGS-RSBD0145  FPGS-RSBD0146  FPGS-RSBD0147  FPGS-RSBD0148  FPGS-RSBD0149  FPGS-RSBD0150  FPGS-RSBD0151  FPGS-RSBD0152  FPGSRSBD0153  FPGS-RSBD0153  FPGS-RSBD0156  FPGSRS-BD0157  FPGS-RSBD0157  FPGS-RSBD0159  FPGS-RSBD0160  FPGS-RSBD0161  FPGS-RSBD0166  FPGS-RSBD0167  FPGS-RSBD0174  FPGSRS-BD0175  FPGS-RSBD0175  FPGS-RSBD0176  FPGS-RSBD0177  FPGS-RSBD0248  FPGS-RSBD0250  FPGS-RSBD0255  FP0393  FP0394  FP0396  FP0399  FP0396  FP0742  FP0748  FP0806  FP0807  128915  133210  135409  135422  136640  136968  136969  136972  136974  136975  136976  136979  136980  136982  136984  136985  136986  136987  136988  136989  136990  136993  136995  136996  136997  137380  144974  144975  144999  151507  152302  FPGS-RS159960  FPGS-RSBD0180  FPGS-RSBD0181  FPGS-RSBD0206  FPGS-RSBD0316  FPGS-RSBD0322  GSRSBD0066  FP0173R  FP0183R  FP0239R  FP0240R  FP0241R  FP0550R  FP0084R  FP0293R  FP0496R  138214  138216  138220  138223  138224  138225  138226  138232  138233  138236  143336  143350  143356  144982  144989  145200  145826   BD0421  FPGS-RS141371  FPGS-RS141542  FPGS-RS141636  FPGS-RS141840  FPGS-RS141855  FPGS-RS141859  FPGS-RS141870  FPGS-RS141872  FPGS-RS141877  FPGS-RS141882  FP0272R  FP0278R  FP0289R  FP0294R  FP0321R  FP0452R  FP0490R  FP0170R  FP0242R  145306  145317  145321  155415  155439  157891  158319  FP0498  FP0498R  FP0503R  FP0381  FP0474R  FP0038R  FP0281R  FP0329R  FP0066R  FP0077R  FP0158R  FP0323R  FP0371R  FP0544R  FP0047R  FP0112R  FP0137R  FP0454R  FP0282R  FP0283R  FP0330R  FP0462R  142675  145310  FPGS-RS142676  FP0097R  145508  148276  156303  156305  156310  159335  0350R  127626  133203  133207  133213  133216  133218  FPGSRS161191  FP0718  FP0058R  145196  145282  145291  145502  FP0318R  FP0304R  139333  139334  139341  139343  141360  FP0068R  128922  128923  128937  128939  131094  132034  FP0149R  FP0208R  FP0121R  FP0473R  RSBD0037  RSBD0042  RSBD0047  FP0721  152304  153932  153935  156307  156309  157889  BD0416  BD0485  BD0488  BD0489  BD0493  FP0542C  158315  158321  158323  158326  158327  158334  FP0501C  128944  131095  131096  131154  135410  141907  144509  144980  145294  145318  158921  FPGS-RS142993  FPGSRS143340  FP0116R  FP0246R  BD0417  BD0478  BD0484  BD0486  BD0487  BD0490  BD0491  FP0356C  FP0551C  133214  133222  144020  FPGS-RS143378  714  FP0708  FP0714  157450  BD0342  BD0354  BD0359  BD0433  RS156297  RS156306  FP0812  157879  157880  157888  159676  159677  159678  PM20147RB  FP0709  FP0226R  158915  144512  144513  144514  144518  144526  144531  144534  152654  FPGS-RS141533  FPGS-RS141534  FPGS-RS141543  FPGS-RS141545  FPGS-RS141548  FPGS-RS141836  FPGS-RS141837  FPGS-RS141838  FPGS-RS141841  FPGS-RS141842  FPGS-RS141845  FPGS-RS141852  FPGS-RS141853  FPGS-RS141854  FPGS-RS141861  FPGS-RS141864  FPGS-RS141871  FPGS-RS141874  FPGS-RS141875  FPGS-RS141876  FP0221R  FP0546C  159347  FPGS-RS141356  FPGS-RS141374  FPGS-RS141899  FPGS-RS141900  FPGS-RS141918  FP0260R  FP0336R  144000  144002  144521  145308  145309  145314  155440  FPGS-RS141536  FPGS-RS141544  FPGS-RS141894  FPGS-RS141920  FPGS-RS141923  FPGSRS143993  FP0144R  FP0303R  142673  144496  144501  144505  144507  144515  144523  144524  142659  144014  144016  72  RS161664  RSBD0072  FP0292R  FP0514R  144532  144840  144859  145209  FPGS-RS142647  FPGS-RS142689  FPGS-RS143013  FPGS-RS143021  FPGS-RS143379  FPGS-RS143381  FP0298R  FP0299R  FP0465R  141635  FPGSRS143971  FPGSRS143990  FPGSRS143994  152316  152317  153937  155423  155430  155441  FPGSRS141843  FPGSRS141847  FPGSRS141858  FPGSRS141883  FPGSRS141901  FPGSRS143349  FPGSRS143976  FPGSRS144003  FPGSRS152315  FPGS-RS159945  FPGS-RSBD0321  FPGS-RSBD0362  FP00301R  143357  143361  143375  143380  143969  143972  144017  148283  BD0357  FPGSRS142662  FPGSRS142669  FPGSRS142671  FPGSRS142680  FPGSRS142693  FPGSRS142996  FPGSRS143001  FPGSRS143003  FPGSRS143009  FPGSRS143010  FPGSRS143011  FPGSRS143345  FPGSRS143353  FPGSRS143366  FPGSRS143970  FPGSRS159962  FPGSRSBD0223  RSBD0220  FP0014R  FP0022R  FP0174R  142694  FPGS-RS142998  FPGS-RS143005  FPGS-RS143006  FPGS-RS143007  FPGS-RS143014  FPGS-RS143018  FPGS-RS143019  FPGS-RS143023  FP0268  FP0269R  FP0471R  144833  144837  144839  144843  144844  144847  144848  144849  144852  144855  144856  144979  144986  144987  144988  144991  144993  144994  144996  144997  144998  145000  145002  145003  145004  145006  145008  145195  145278  145285  145286  145289  145313  FP0033R  FP0036R  FP0039R  FP0042R  FP0052R  FP0069R  FP0104R  FP0198R  142651  142654  142655  142656  143964  144007  158924  323  RS142652  FPGS-RS141361  FPGS-RS141377  FPGS-RS141387  FPGS-RS141388  FP0257R  FP0458R  137349  137365  137568  137574  157890  FPGS-RS0296  FPGS-RS141363  FPGS-RS141366  FPGS-RS141367  FPGS-RS141369  FPGS-RS141373  FPGS-RS141381  FPGS-RS141531  FPGS-RS141532  FPGS-RS141535  FPGS-RS141539  FPGS-RS141540  FPGS-RS141547  FPGS-RS161181  FP0099R  FP0305R  FP0475R  137355  137357  137576  142692  145204  145493  145505  159686  BD0363  BD 0377  BD0459  BD0523  BD0528  FPGSRS142660  FPGSRS142665  FPGSRS142672  FPGSRS142678  FPGSRS142686  FPGSRS142688  FPGSRS142695  FPGSRS142984  FPGSRS142988  FPGSRS142989  FPGSRS142990  FPGS-RS142991  FPGSRS142992  FPGSRS143004  FPGSRS143015  FPGSRS143016  FPGSRS143335  FPGSRS143364  FPGSRS143367  FPGSRS143369  FPGSRS160352  FPGSRS161666  FP0029R  FP0032R  FP0110R  FP0127R  FP0285R  FP0286R  FP0287R  FPGS-RS143341  FPGS-RS143373  143965  143967  143975  143978  143979  143982  143983  143986  143998  144001  144006  144011  144012  144013  144015  144022  144023  BD0405  FP0159R  FP0213R  FP0491R  FP0532R  FP9219R  152300  BD0328  FPGS-RS141355  FPGS-RS141358  FPGS-RS141359  FPGS-RS141364  FPGS-RS141368  FPGS-RS141370  FPGS-RS141378  FPGS-RS141379  FPGS-RS141380  FPGS-RS141385  FPGS-RS141386  FPGS-RS141389  FPGS-RS141537  FPGS-RS141538  FPGS-RS141541  FPGS-RS141546  FPGS-RS141549  FPGS-RS141834  FPGS-RS141846  FPGS-RS141851  FPGS-RS141856  FPGS-RS141863  FPGS-RS141866  FPGS-RS141867  FPGS-RS141868  FPGS-RS141880  FPGS-RS141905  FPGS-RS141910  FPGS-RS141911  FPGS-RS141912  FPGS-RSBD0006  FPGS-RSBD0369  FP0023R  FP0054R  FP0056R  FP0079R  FP0080R  FP0100R  FP0115R  FP0095R  128912  128916  128918  128920  128930  128931  128934  128938  128942  145177  145179  148152  152295  153936  156308  159336  BD0345  FP0194R  155424  155427  155431  155436  155443  FP0227R  BD0352  FPGSRS161660  FPGSRS161670  FPGSRS161671  FPGSRS161674  FP0339R  FP0295R  FP0372  143977  143981  145207  152656  FP0463R  158916  FPGS160348  FPGS160351  FP0078R  14012912  153943  153945  156320  BD0207  FP0527R  FPGS-RSBD0036  FPGS-RSBD0043  FPGS-RSBD0044  FPGS-RSBD0045  FPGS-RSBD0049  FP0018R  135413  141384  142650  143966  143989  144516  144983  148274  156301  157446  BD0438  BD0445  FP0343R  FP0516R  FP0719  BD0367  BD0394  BD0397  BD0398  BD0400  BD0401  BD0402  BD0403  FP0307R  FP0816  FP0073R  136992  137314  141915  144838  145280  145281  145857  FPGSRS143999  FPGS-RS148292  FPGS-RS159347  FPGS-RS161663  FPGS-RSBD0082  FP0348R  FP0349R  BD0471  BD0480  BD0481  FP0495C  BD0483  FP0817  FP0824  FPGS-RS141633  FPGS-RS141637  FPGS-RS141909  FP0280R  137567  137572  FP0210R  144004  FPGS-RS142663  FPGS-RS142666  FPGS-RS142681  FPGS-RS142683  FP0327R  128927  128933  128943  132023  132033  132036  137298  137318  141913  142997  148132  148135  148136  148137  148141  148272  156317  159679  BD0340  BD0348  BD0355  BD0356  BD0358  BD0364  BD0368  BD0370  BD0371  BD0372  BD0378  FP0808  FP0810  FP0098R  FP0520R"
"Drugs","No","","81099","Ongoing","InvaGen Pharmaceuticals, Inc.","7 Oser Ave","","Hauppauge","NY","	11788-3811","United States","Voluntary: Firm initiated","Letter","Nationwide with the United States","D-0012-2019","Class III","Amlodipine Besylate USP 10 mg Tablets, 1000-count bottles, Rx Only, Manufactured by: Cipla Ltd., Verna Goa, India, Manufactured for: Cipla USA, Inc. 1560 Sawgrass Corporate Parkway, Suite 130, Sunrise FL 33323  UPC 369097128159, NDC 69097-128-15","2880 bottles","Subpotent Drug: One lot of product does not meet the product specification for Assay test at 3 month  long term stability condition.  ","10/03/2018","10/11/2018","","10/17/2018","Lot #: GG80218, Exp. 12/2019"
"Biologics","No","","81105","Terminated","BloodSource, Inc.","10536 Peter a McCuen Blvd","","Mather","CA","	95655-4128","United States","Voluntary: Firm initiated","FAX","France","B-0006-2019","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood product collected from a donor for whom donor suitability was not adequately determined, was distributed.  ","08/20/2018","10/05/2018","10/05/2018","10/17/2018","W035818086545"
"Biologics","No","","81139","Terminated","BloodSource, Inc.","10536 Peter a McCuen Blvd","","Mather","CA","	95655-4128","United States","Voluntary: Firm initiated","FAX","France","B-0023-2019","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood product, collected from a donor for whom donor suitability was not adequately determined, was distributed.  ","08/30/2018","10/11/2018","10/11/2018","10/17/2018","W035816128082"
"Biologics","No","","81141","Terminated","BloodSource, Inc.","10536 Peter a McCuen Blvd","","Mather","CA","	95655-4128","United States","Voluntary: Firm initiated","FAX","France","B-0026-2019","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood product collected from a donor for whom donor suitability was not adequately determined, was distributed.  ","08/17/2018","10/11/2018","10/11/2018","10/17/2018","W035817044377"
"Biologics","No","","81154","Terminated","American Red Cross Blood Services","707 N Main St","","Wichita","KS","	67203-3604","United States","Voluntary: Firm initiated","Other","California","B-0027-2019","Class III","Blood and Blood Products for Reprocessing","1 unit","Blood product collected from a donor for whom donor suitability was not adequately determined, was distributed.  ","08/31/2018","10/11/2018","10/11/2018","10/17/2018","W200217392231"
