Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-129-2015","Class I","NEW WORLD PRIMATE	10 KG  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code: APR04121  Formula Item Number  5040 0006549"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-130-2015","Class I","HIGH PROTEIN MONKEY DIET REGRIND MEAL 50 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:APR09122  Formula Item Number  5045M 0006551"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-131-2015","Class I","HIGH PROTEIN MONKEY DIET REGRIND MEAL 25 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:APR24122  Formula Item Number  5045M 0006552"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-132-2015","Class I","FISH CHOW MEAL	50 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:MAY05121  Formula Item Number  5120 0006570"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-133-2015","Class I","NUTRAZU INSECTIVORE DIET	50 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:APR27121  Formula Item Number  500A 0007429"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-134-2015","Class I","MAZURI ALPACA ULTIMATE	40 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:2MAY11MFI3, 2MAY24MFI3, 2MAY29MFI1, 2JUN14MFI1, 2JUN21MFI3, and 2JUL06MFI1.  Formula Item Number  560B 0007864"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-135-2015","Class I","MAZURI CALLITRICHID DIET	SIZE VARIES  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:12JUN05RTD1   Formula Item Number  5MI5 0008107"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-136-2015","Class I","MAZURI CALLITRICHID HIGH FIBER DIET	SIZE VARIES  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:12JUN12RTD1, 12MAY21RTD1     Formula Item Number  5MI6 0008108"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-137-2015","Class I","MONKEY 1-HIGGINS	25 LB","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:MAY07122     Formula Item Number  5ME6 0025433"
"Veterinary","No","","62614","Terminated","PMI Nutrition International","505 N Fourth Street","","Richmond","IN","	47374","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","AL , AR , AZ , BC , CA , CO , CT , FL , GA , IA , IL , IN , KS , KY , LA , MA , MD , MI , MN , MO , MT , NC, NE , NH, NJ , NM , NV , NY , OH , OK, ON , OR, PA , SC , TX , VA , WA , WI, WV, and WY. Worldwide: SINGAPORE, SHAU KEI WAN HONG KONG, SANTIAGO,CIUDAD DE MEXICO, and SHIZUOKA-KEN JAPAN.","V-138-2015","Class I","ORNAMENTAL FISH FINGERLING 3/64	50 LB  ","","This recall is an expansion from the July 3, 6, and 12th 2012.  Analysis of two plant retained samples found an elevated level of vitamin D (100X).","07/20/2012","10/10/2014","10/10/2014","10/22/2014","Lot code:MAY07121     Formula Item Number  51V2 0032876"
