Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info,More Code Info
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1623-2018","Class I","WATERMELON CHUNKS 6/9.5Z, 9.5 oz., UPC: 81851301386; WATERMELON SPEAR 6/16Z, 16 oz., UPC: 81851301591; WATERMELON SPEAR 4/28Z, 28 oz.; UPC: 81851301607; WATERMELON CHUNKS 1/5LB, 80 oz., UPC: 81851302147; WATERMELON TRAY 1/5LB, 80 oz., UPC: 81851302239; WATERMELON CHUNK 4/18Z, 18 oz., UPC: 826766260317,   Clear Generic Label Distributed by Caito Foods;    WATERMELON CHUNKS 4/5Z, 5 oz., UPC: 826766009800; WATERMELON CHUNK 4/10Z, 10 oz., UPC: 826766260041, distributed at Gordon Food Service, Clear Generic Label Distributed by Caito Foods    WATERMELON QUARTER 6/36Z, 36 oz., UPC: 826766139903;  WATERMELON SLICE 1/55Z, 55 oz., UPC: 826766139941;   WATERMELON CHUNK 1/5LB, 80 oz.; UPC: 826766896011; WATERMELON SPEAR 1/16Z, 16 oz., UPC: 826766139620; WATERMELON CHUNK 1/10Z,  10 oz., UPC: 826766139859; WATERMELON CHUNK 1/24Z, 24 oz., UPC:   826766140084; WATERMELON CHUNK 1/48Z, 48 oz., UPC: 826766140145; WATERMELON SPEAR 1/4LB, 64 oz., UPC: 826766181704, Distributed at Kroger with Clear Generic Label Distributed by Renaissance Food Group    WATERMELON SPEAR 4/28Z, 28 oz., UPC: 884853630672; WATERMELON CHUNKS 6/9.5Z, 9.5 oz., UPC: 884853630948; WATERMELON SPEAR 6/16Z,   16 oz., UPC: 884853631068 Distributed at SpartanNash Distribution with Open Acres labeling;    WATERMELON CHUNK 6/18Z, 18 oz., UPC: 646670522406; WATERMELON CHUNK 6/9.5Z, 9.5 oz., UPC: 646670522444; WATERMELON SPEAR 6/16Z  16 oz., UPC: 826766893850; Sproutsouts Farmers Market;       WATERMELON CHUNK 1/5Z, 5 oz., UPC: 49022519138; WATERMELON SPEAR 1/16Z, 16 oz., UPC: 49022588219;  WATERMELON CHUNK 1/9.5Z  9.5 oz., UPC: 49022804586; WATERMELON CHUNK 1/18Z, 18 oz., UPC:   49022923331; Distributed at Walgreens with Delish labeling      WATERMELON CHUNK 2/42Z, 40 oz., UPC: 681131180658;  WATERMELON SPEAR 4/16Z, 16 oz., UPC: 681131180665; WATERMELON SPEAR 4/10Z  10 oz., UPC: 681131180672; WATERMELON SPEAR 2/32Z, 32 oz., UPC: 681131180689; WATERMELON QUARTERS 4/44Z, 47 oz., UPC: 681131221719, Distributed at Walmart with Freshness Guaranteed labeling      Watermelon Chunks, 9.5 oz., UPC: 826766810956; Watermelon Spears, 16 oz., UPC: 826766810970, Distributed by Whole Foods/Amazon with Whole Foods Market labeling      ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Brands Distributed: Caito Foods LLC, Renaissance Food Group, Open Acres, Sproutsouts Farmers Market, Delish, Freshness Guaranteed, and Whole Foods Market    WATERMELON CHUNKS 6/9.5Z, 9.5 oz., UPC: 81851301386; WATERMELON SPEAR 6/16Z, 16 oz., UPC: 81851301591; WATERMELON SPEAR 4/28Z, 28 oz.; UPC: 81851301607; WATERMELON CHUNKS 1/5LB, 80 oz., UPC: 81851302147; WATERMELON TRAY 1/5LB, 80 oz., UPC: 81851302239; WATERMELON CHUNK 4/18Z, 18 oz., UPC: 826766260317,   Clear Generic Label Distributed by Caito Foods;    WATERMELON CHUNKS 4/5Z, 5 oz., UPC: 826766009800; WATERMELON CHUNK 4/10Z, 10 oz., UPC: 826766260041, distributed at Gordon Food Service, Clear Generic Label Distributed by Caito Foods    WATERMELON QUARTER 6/36Z, 36 oz., UPC: 826766139903;  WATERMELON SLICE 1/55Z, 55 oz., UPC: 826766139941;   WATERMELON CHUNK 1/5LB, 80 oz.; UPC: 826766896011; WATERMELON SPEAR 1/16Z, 16 oz., UPC: 826766139620; WATERMELON CHUNK 1/10Z,  10 oz., UPC: 826766139859; WATERMELON CHUNK 1/24Z, 24 oz., UPC:   826766140084; WATERMELON CHUNK 1/48Z, 48 oz., UPC: 826766140145; WATERMELON SPEAR 1/4LB, 64 oz., UPC: 826766181704, Distributed at Kroger with Clear Generic Label Distributed by Renaissance Food Group    WATERMELON SPEAR 4/28Z, 28 oz., UPC: 884853630672; WATERMELON CHUNKS 6/9.5Z, 9.5 oz., UPC: 884853630948; WATERMELON SPEAR 6/16Z,   16 oz., UPC: 884853631068 Distributed at SpartanNash Distribution with Open Acres labeling;    WATERMELON CHUNK 6/18Z, 18 oz., UPC: 646670522406; WATERMELON CHUNK 6/9.5Z, 9.5 oz., UPC: 646670522444; WATERMELON SPEAR 6/16Z  16 oz., UPC: 826766893850; Sproutsouts Farmers Market;     WATERMELON CHUNK 1/5Z, 5 oz., UPC: 49022519138; WATERMELON SPEAR 1/16Z, 16 oz., UPC: 49022588219;  WATERMELON CHUNK 1/9.5Z  9.5 oz., UPC: 49022804586; WATERMELON CHUNK 1/18Z, 18 oz., UPC:   49022923331; Distributed at Walgreens with Delish labeling    WATERMELON CHUNK 2/42Z, 40 oz., UPC: 681131180658;  WATERMELON SPEAR 4/16Z, 16 oz., UPC: 681131180665; WATERMELON SPEAR 4/10Z  10 oz., UPC: 681131180672; WATERMELON SPEAR 2/32Z, 32 oz., UPC: 681131180689; WATERMELON QUARTERS 4/44Z, 47 oz., UPC: 681131221719, Distributed at Walmart with Freshness Guaranteed labeling    Watermelon Chunks, 9.5 oz., UPC: 826766810956; Watermelon Spears, 16 oz., UPC: 826766810970, Distributed by Whole Foods/Amazon with Whole Foods Market labeling"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1624-2018","Class I","Cantaloupe, multiple product sizes and brands, see as follows:     Caito Foods Disribution  CANTALOUPE SPEARS 6/16Z, 16 oz., UPC: 81851301294  Caito Foods Distribution Labeling    CANTALOUPE CHUNKS 6/10Z, 10 oz., UPC: 81851301379, Caito Foods Distribution Labeling    Caito Foods Disribution  CANTALOUPE CHUNKS 1/80Z, 80 oz., UPC: 81851301614, Caito Foods Distribution Labeling    Gordon Food Service,  CANTALOUPE CHUNKS 4/5Z, 5 oz., UPC: 826766009817, Caito Foods Distribution Labeling    Kroger  CANTALOUPE HALF 6/24Z, 24 oz., UPC: 826766139927  Clear Generic Label Distributed by Renaissance Food Group    Kroger  CANTALOUPE CHUNK 1/10Z, 10 oz., UPC: 826766140008  Clear Generic Label Distributed by Renaissance Food Group      Kroger  CANTALOUPE CHUNK 1/24Z, 24 oz., UPC: 826766140060  Clear Generic Label Distributed by Renaissance Food Group    Kroger  CANTALOUPE CHUNK 1/5LB, 80 oz., UPC: 826766896578  Clear Generic Label Distributed by Renaissance Food Group    SpartanNash Distribution  CANTALOUPE CHUNKS 1/80Z, 80 oz., UPC: 884853631266  Open Acres    SpartanNash Distribution  CANTALOUPE SPEARS 6/16Z, 16 oz., UPC: 884853630856  Open Acres    SpartanNash Distribution  CANTALOUPE CHUNKS 6/10Z, 10 oz., UPC: 884853630931  Open Acres    Trader Joes  CANTALOUPE SLICE 12/16Z, 16 oz., UPC: 952668  Trader Joes    Walgreens  CANTALOUPE SNACK CUP WAG 1/5Z, 5 oz., UPC: 49022519169  Delish    Walgreens  CANTALOUPE SPEAR WAG 1/16Z, 16 oz., UPC: 49022588240  Delish Label    Walgreens, CANTALOUPE CHUNK 1/10Z, 10 oz., UPC: 49022822436,  Delish Label    Walmart, CANTALOUPE SPEAR 4/10Z, 10 oz., UPC: 681131180146  Freshness Guaranteed Label    Walmart, CANTALOUPE SPEAR 4/16Z, 16 oz., UPC: 681131180153,   Freshness Guaranteed Label    Whole Foods/ Amazon, Cantaloupe Chunks, 10 oz., UPC: 826766811199  Whole Foods Market Label","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Brands Distributed: Caito Foods LLC, Renaissance Food Group, Open Acres, Sproutsouts Farmers Market, Delish, Freshness Guaranteed, and Whole Foods Market, Trader Joes    Caito Foods Disribution  CANTALOUPE SPEARS 6/16Z, 16 oz., UPC: 81851301294  Caito Foods Distribution Labeling    CANTALOUPE CHUNKS 6/10Z, 10 oz., UPC: 81851301379, Caito Foods Distribution Labeling    Caito Foods Disribution  CANTALOUPE CHUNKS 1/80Z, 80 oz., UPC: 81851301614, Caito Foods Distribution Labeling    Gordon Food Service,  CANTALOUPE CHUNKS 4/5Z, 5 oz., UPC: 826766009817, Caito Foods Distribution Labeling    Kroger  CANTALOUPE HALF 6/24Z, 24 oz., UPC: 826766139927  Clear Generic Label Distributed by Renaissance Food Group    Kroger  CANTALOUPE CHUNK 1/10Z, 10 oz., UPC: 826766140008  Clear Generic Label Distributed by Renaissance Food Group      Kroger  CANTALOUPE CHUNK 1/24Z, 24 oz., UPC: 826766140060  Clear Generic Label Distributed by Renaissance Food Group    Kroger  CANTALOUPE CHUNK 1/5LB, 80 oz., UPC: 826766896578  Clear Generic Label Distributed by Renaissance Food Group    SpartanNash Distribution  CANTALOUPE CHUNKS 1/80Z, 80 oz., UPC: 884853631266  Open Acres    SpartanNash Distribution  CANTALOUPE SPEARS 6/16Z, 16 oz., UPC: 884853630856  Open Acres    SpartanNash Distribution  CANTALOUPE CHUNKS 6/10Z, 10 oz., UPC: 884853630931  Open Acres    Trader Joes  CANTALOUPE SLICE 12/16Z, 16 oz., UPC: 952668  Trader Joes    Walgreens  CANTALOUPE SNACK CUP WAG 1/5Z, 5 oz., UPC: 49022519169  Delish    Walgreens  CANTALOUPE SPEAR WAG 1/16Z, 16 oz., UPC: 49022588240  Delish Label    Walgreens, CANTALOUPE CHUNK 1/10Z, 10 oz., UPC: 49022822436,  Delish Label    Walmart, CANTALOUPE SPEAR 4/10Z, 10 oz., UPC: 681131180146  Freshness Guaranteed Label    Walmart, CANTALOUPE SPEAR 4/16Z, 16 oz., UPC: 681131180153,   Freshness Guaranteed Label    Whole Foods/ Amazon, Cantaloupe Chunks, 10 oz., UPC: 826766811199  Whole Foods Market Label"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1625-2018","Class I","Honeydew,   Clear Generic Label Distributed by Caito Foods;    distributed at Gordon Food Service, Clear Generic Label Distributed by Caito Foods    Distributed at Kroger with Clear Generic Label Distributed by Renaissance Food Group    Distributed at SpartanNash Distribution with Open Acres labeling;    Sproutsouts Farmers Market;     Distributed by Trader Joe's with Trader Joe's Labeling    Distributed at Walgreens with Delish labeling      Distributed at Walmart with Freshness Guaranteed labeling    Distributed by Whole Foods/Amazon with Whole Foods Market labeling      ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Brands Distributed: Caito Foods LLC, Renaissance Food Group, Open Acres, Sproutsouts Farmers Market, Delish, Freshness Guaranteed, and Whole Foods Market, Trader Joes    Cantaloupe,   Clear Generic Label Distributed by Caito Foods;    distributed at Gordon Food Service, Clear Generic Label Distributed by Caito Foods    Distributed at Kroger with Clear Generic Label Distributed by Renaissance Food Group    Distributed at SpartanNash Distribution with Open Acres labeling;    Sproutsouts Farmers Market;     Distributed at Walgreens with Delish labeling    Distributed at Walmart with Freshness Guaranteed labeling    Distributed by Whole Foods/Amazon with Whole Foods Market labeling"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1626-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Caito Foods Disribution 	MELON MIX 6/10Z,	10 oz., UPC: 81851301331 	Clear Generic Label Distributed by Caito Foods 	       Caito Foods Disribution 	MELON MIX 6/16Z, 16 oz., UPC: 81851301430 	Clear Generic Label Distributed by Caito Foods   	  Gordon Food Service  MELON MIX 4/5Z, 5 oz., UPC: 826766009886 	Clear Generic Label Distributed by Caito Foods   	  		  Kroger 	MELON SPEAR TRIO 1/16Z, 	16 oz., UPC: 826766139590 	Clear Generic Label Distributed by Renaissance Food Group   	    Kroger 	MELON MIX 1/10Z, 10 oz., UPC: 826766139804 	Clear Generic Label Distributed by Renaissance Food Group 	  					  Kroger 	MELON MIX 1/24Z,	24 oz., UPC: 826766140077, 	Clear Generic Label Distributed by Renaissance Food Group   	  SpartanNash Distribution 	MELON MIX 6/10Z, 10 oz., UPC: 884853630894 	Open Acres label	  	  SpartanNash Distribution 	MELON MIX 6/16Z,	16 oz., UPC: 884853630986 	Open Acres label	      Sprouts 	MELON MIX CHUNK 6/20Z, 	20 oz., UPC: 646670522437 	Sproutsouts Farmers Market label    Walgreens 	MELON MIX 1/10Z,	10 oz., UPC: 49022519114 	Delish label    Walgreens 	FRUIT SPEAR ASSORTED 1 /16Z, 16 oz., UPC: 49022813823 	Delish label","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Caito Foods Disribution  MELON MIX 6/10Z, 10 oz., UPC: 81851301331  Clear Generic Label Distributed by Caito Foods         Caito Foods Disribution  MELON MIX 6/16Z, 16 oz., UPC: 81851301430  Clear Generic Label Distributed by Caito Foods      Gordon Food Service  MELON MIX 4/5Z, 5 oz., UPC: 826766009886  Clear Generic Label Distributed by Caito Foods          Kroger  MELON SPEAR TRIO 1/16Z,  16 oz., UPC: 826766139590  Clear Generic Label Distributed by Renaissance Food Group        Kroger  MELON MIX 1/10Z, 10 oz., UPC: 826766139804  Clear Generic Label Distributed by Renaissance Food Group           Kroger  MELON MIX 1/24Z, 24 oz., UPC: 826766140077,  Clear Generic Label Distributed by Renaissance Food Group      SpartanNash Distribution  MELON MIX 6/10Z, 10 oz., UPC: 884853630894  Open Acres label      SpartanNash Distribution  MELON MIX 6/16Z, 16 oz., UPC: 884853630986  Open Acres label       Sprouts  MELON MIX CHUNK 6/20Z,  20 oz., UPC: 646670522437  Sproutsouts Farmers Market label    Walgreens  MELON MIX 1/10Z, 10 oz., UPC: 49022519114  Delish label    Walgreens  FRUIT SPEAR ASSORTED 1 /16Z, 16 oz., UPC: 49022813823  Delish label"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1627-2018","Class I","Kroger 	FRUIT TRAY SM W/DIP 1/26.75Z,	26.75 oz., UPC: 826766145386 	Clear Generic Label Distributed by Renaissance Food Group   	  Kroger 	FRUIT TRAY LRG W/DIP 1/63Z, 63 oz., UPC: 826766145393 	Clear Generic Label Distributed by Renaissance Food Group","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18  Kroger  FRUIT TRAY SM W/DIP 1/26.75Z, 26.75 oz., UPC: 826766145386  Clear Generic Label Distributed by Renaissance Food Group      Kroger  FRUIT TRAY LRG W/DIP 1/63Z, 63 oz., UPC: 826766145393  Clear Generic Label Distributed by Renaissance Food Group"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1628-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Caito Foods Disribution 	FRUIT SNACK TRAY 3/32Z, 	32 oz., UPC: 81851301454 	Clear Generic Label Distributed by Caito Foods 	    Caito Foods Disribution 	FRUIT PARTY PLATTER 3/64Z, 	64 oz., UPC: 81851301461 	Clear Generic Label Distributed by Caito Foods 	    	    Kroger 	FRUIT SNACK TRAY 1/40Z, 40 oz., UPC: 826766140152, 	Clear Generic Label Distributed by Renaissance Food Group   	  Kroger 	FRUIT MEDLEY 1/10Z, 10 oz., UPC: 826766140176, 	Clear Generic Label Distributed by Renaissance Food Group 	    Kroger 	FRUIT MEDLEY 1/24Z, 24 oz., UPC: 826766140244, 	Clear Generic Label Distributed by Renaissance Food Group 	      SpartanNash Distribution 	FRUIT TRAY 3/32Z , 32 oz., UPC: 84853631006 	Open Acres label	    SpartanNash Distribution 	FRUIT PARTY PLATTER 3/64Z, 	64 oz., UPC: 884853631013 	Open Acres label   	  Sprouts 	FRUIT PARTY PLATTER 3/64Z, 	64 oz., UPC: 646670522499 	Sproutsouts Farmers Market 	label    Whole Foods/ Amazon 	Fruit Tray, Small 36 oz., UPC: 826766811274, 	Whole Foods Market label    ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Caito Foods Disribution  FRUIT SNACK TRAY 3/32Z,  32 oz., UPC: 81851301454  Clear Generic Label Distributed by Caito Foods      Caito Foods Disribution  FRUIT PARTY PLATTER 3/64Z,  64 oz., UPC: 81851301461  Clear Generic Label Distributed by Caito Foods           Kroger  FRUIT SNACK TRAY 1/40Z, 40 oz., UPC: 826766140152,  Clear Generic Label Distributed by Renaissance Food Group      Kroger  FRUIT MEDLEY 1/10Z, 10 oz., UPC: 826766140176,  Clear Generic Label Distributed by Renaissance Food Group      Kroger  FRUIT MEDLEY 1/24Z, 24 oz., UPC: 826766140244,  Clear Generic Label Distributed by Renaissance Food Group        SpartanNash Distribution  FRUIT TRAY 3/32Z , 32 oz., UPC: 84853631006  Open Acres label     SpartanNash Distribution  FRUIT PARTY PLATTER 3/64Z,  64 oz., UPC: 884853631013  Open Acres label      Sprouts  FRUIT PARTY PLATTER 3/64Z,  64 oz., UPC: 646670522499  Sproutsouts Farmers Market  label    Whole Foods/ Amazon  Fruit Tray, Small 36 oz., UPC: 826766811274,  Whole Foods Market label"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1629-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Kroger 	SALAD FIESTA FRUIT 1/18Z, 18 oz., UPC: 826766185641 	Clear Generic Label Distributed by Renaissance Food Group   	  ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Kroger  SALAD FIESTA FRUIT 1/18Z, 18 oz., UPC: 826766185641  Clear Generic Label Distributed by Renaissance Food Group"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1630-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Kroger 	FRU TRAY LG W/WATMLN 1/64.75Z , 64.75 oz., UPC:	826766185498 	Clear Generic Label Distributed by Renaissance 	    Walmart 	FRUIT BOWL 2/40Z 	40 oz. , UPC: 681131180238 	Freshness Guaranteed label    ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Kroger  FRU TRAY LG W/WATMLN 1/64.75Z , 64.75 oz., UPC: 826766185498  Clear Generic Label Distributed by Renaissance      Walmart  FRUIT BOWL 2/40Z  40 oz. , UPC: 681131180238  Freshness Guaranteed label"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1631-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Kroger 	FRUIT MEDLEY 1/10Z, 10 oz., UPC: 826766140176, 	Clear Generic Label Distributed by Renaissance Food Group 	    Kroger 	FRUIT MEDLEY 1/24Z, 24 oz., UPC: 826766140244, 	Clear Generic Label Distributed by Renaissance Food Group 	    Kroger 	FRUIT MEDLEY 1/48Z, 	48 oz., UPC: 826766140305, 	Clear Generic Label Distributed by Renaissance Food Group 	    ","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Kroger  FRUIT MEDLEY 1/10Z, 10 oz., UPC: 826766140176,  Clear Generic Label Distributed by Renaissance Food Group      Kroger  FRUIT MEDLEY 1/24Z, 24 oz., UPC: 826766140244,  Clear Generic Label Distributed by Renaissance Food Group      Kroger  FRUIT MEDLEY 1/48Z,  48 oz., UPC: 826766140305,  Clear Generic Label Distributed by Renaissance Food Group"
"Food","No","","80274","Terminated","Caito Foods Service, Inc.","3120 N Post Rd","","Indianapolis","IN","	46226-6514","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: AL, CA, FL, GA, IA, ID, IL, IN, KS, KY, MI, MN, MO, NC, ND, NE, OH, PA, SD, TN, VA, WI, WV","F-1632-2018","Class I","Multiple Brands Mixed Melon:    Customer  Product Description  Pack Weight                 UPC      	   Label Description/Brand 	    Kroger 	FRUIT SNACK TRAY 1/40Z, 40 oz., UPC: 826766140152, 	Clear Generic Label Distributed by Renaissance Food Group","3,160,647.91 lbs. Total","Products have the potential to be contaminated with Salmonella.","06/08/2018","07/12/2018","10/18/2018","07/11/2018","All products Best By or Use By: 4/27/18 to 6/16/18    Kroger  FRUIT SNACK TRAY 1/40Z, 40 oz., UPC: 826766140152,  Clear Generic Label Distributed by Renaissance Food Group"
