Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","65151","Terminated","Delhaize America (Hannaford Bros)","54 Hemco Road","","South Portland","ME","	04106-6243","United States","Voluntary: Firm Initiated","E-Mail","Maine, New Hampshire, Vermont, New York and Massachusetts.","F-1587-2013","Class I","Hannaford Gourmet Oatmeal Raisin Cookies (9 oz. package) UPC # 0004126872715  ","2899-  9 oz cookies","Cookies may contain undeclared tree nuts","05/04/2013","07/02/2013","07/08/2013","07/10/2013","Sold at retail  bakery  through 5/6/13"
"Food","No","","65151","Terminated","Delhaize America (Hannaford Bros)","54 Hemco Road","","South Portland","ME","	04106-6243","United States","Voluntary: Firm Initiated","E-Mail","Maine, New Hampshire, Vermont, New York and Massachusetts.","F-1588-2013","Class I","Hanna ford Gourmet Cookie Platter (36 oz. package),  Includes oatmeal raisin cookies  UPC # 04126874662  ","154 platters (36 oz)","Cookies may contain undeclared tree nuts","05/04/2013","07/02/2013","07/08/2013","07/10/2013","Sold at retail  bakery  through 5/6/13"
"Food","No","","65363","Terminated","General Mills, Inc","1 General Mills Blvd","","Minneapolis","MN","	55426-1347","United States","Voluntary: Firm Initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","The recall involved 2 customers with 6 shipping locations.   WV, SC, VA, GA, TN.","F-1589-2013","Class I","General Mills,  Cinnamon Toast Crunch, 25% Less Sugar, Self-Serve Bowl,  Net WT 1.0 oz ( 28g), Distributed by General Mills Sales, Minneapolis, MN 55440,   Package UPC 00016000294448.    Case: General Mills, BOWLPAK, Cinnamon Toast Crunch, Reduced Sugar, 96 - 1 oz (28g) containers, Distributed by General Mills Sales, Minneapolis, MN 55440, Case UPC 10016000294445.","168 cases ( 96 individual 1.0 oz bowlpacks)","General Mills is recalling a small quantity of single-serve reduced-sugar Cinnamon Toast Crunch bowlpak sold in foodservice establishments.  The company was notified by an ingredient supplier that it had recalled an ingredient due to the possible presence of salmonella.","06/04/2013","07/02/2013","03/31/2014","07/10/2013","Better if Used By: Case Date Code: 31AUG2013, 02SEP2013"
"Food","No","","65426","Terminated","Butterfly Bakery Inc.","200 Clifton Blvd","","Clifton","NJ","	07011-3645","United States","Voluntary: Firm Initiated","Letter","NY","F-1586-2013","Class I","Butterfly Bakery Harvest Berry Muffins (four muffins per package)  Net. Wt. 14.5 OZ (410 g)  UPC 6 43482 60014 8  Manufactured by: Butterfly Bakery Inc.200 Clifton Boulevard, Clifton, NJ 07013 T: 973.815.1501    Packaged in a plastic clam shell.","42 cases","Whole grain harvest berry muffins may contain undeclared walnuts.","06/05/2013","07/02/2013","12/02/2013","07/10/2013","UPC 6 43482 60014 8"
"Food","No","","59566","Terminated","Good Source Incorporated","3115 Melrose Dr","Suite 160","Carlsbad","CA","	92010-6690","United States","Voluntary: Firm Initiated","E-Mail","IL, NE, RI, WY, CA, NV","F-1594-2013","Class II","Vegetarian Burger Mix, Item #VB 100, Pack size: 25lbs.","159 cases","Good Source Solutions is recalling Vegetarian Burger Mix because it may be contaminated with Salmonella.  The recalled product contains Soy Protein Isolate that is on recall by CHS Inc. for Salmonella.","05/23/2013","07/02/2013","12/09/2013","07/10/2013","Lot#12173, 12305, 13065"
"Devices","No","","64078","Terminated","Merit Medical Systems, Inc.","12701 N Kingston Ave","","Chester","VA","	23836-2700","United States","Voluntary: Firm Initiated","Letter","U.S. Military Hospital on base in Landstuhl, Germany","Z-1660-2013","Class II","Custom Procedural Trays: Merit's Custom Angio Kits    A custom procedural tray is a combination of legally marketed medical devices placed into one container for the convenience of the user and used within the limits of the product's intended uses. Contained within the tray are hand controller sheaths which are intended to enable increased flow control (when compared to hand injection) but with the feel of a hand syringe. It provides more control over the total volume delivered by allowing the physician to adjust contrast delivery during the injection and monitor total volume delivered to the patient.      ","134 trays","Custom Procedural trays contain Medrad Hand Controller Sheaths which were recalled because the seal between the white polyethylene and the clear plastic may be missing on the package resulting in a potential breach of the sterility of this accessory.","11/21/2012","07/03/2013","07/12/2013","07/10/2013","Merit's Custom Angio kits K09T-09812B and K09T-09812C, Lot numbers T252244, T318352, T342249, T359185"
"Drugs","No","","64661","Terminated","Clinical Specialties Compounding Pharmacy","318 Baston Rd","","Augusta","GA","	30907","United States","Voluntary: Firm Initiated","Telephone","FL, GA and SC.","D-632-2013","Class II","Acetylcysteine 10 % Solution, Clinical Specialties Compounding Pharmacy, 318 Baston Road, Augusta, GA 30907","300ml","Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes","03/20/2013","07/03/2013","02/22/2017","07/10/2013","Lot number CABCAFBA:73, Exp date: 9/30/2013"
"Drugs","No","","64661","Terminated","Clinical Specialties Compounding Pharmacy","318 Baston Rd","","Augusta","GA","	30907","United States","Voluntary: Firm Initiated","Telephone","FL, GA and SC.","D-633-2013","Class II","Acetylcysteine 20 % solution, 100 ml bottle, Clinical Specialties Compounding Pharmacy, 318 Baston Road, Augusta, GA 30907","","Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.","03/20/2013","07/03/2013","02/22/2017","07/10/2013","Lot number CABCAJBA:76, Exp date: 10/4/2013"
"Drugs","No","","64661","Terminated","Clinical Specialties Compounding Pharmacy","318 Baston Rd","","Augusta","GA","	30907","United States","Voluntary: Firm Initiated","Telephone","FL, GA and SC.","D-634-2013","Class II","Acetylcysteine 2 % Solution,  Clinical Specialties Compounding Pharmacy, 318 Baston Road, Augusta, GA 30907","10ml","Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.","03/20/2013","07/03/2013","02/22/2017","07/10/2013","Lot number CABDBDAC:98, Exp date: 8/12/2013"
"Drugs","No","","64661","Terminated","Clinical Specialties Compounding Pharmacy","318 Baston Rd","","Augusta","GA","	30907","United States","Voluntary: Firm Initiated","Telephone","FL, GA and SC.","D-635-2013","Class II","Cataract drops, Clinical Specialties Compounding Pharmacy, 318 Baston Road, Augusta, GA 30907","80 ml total","Lack of Assurance of Sterility: FDA inspection findings resulted in concerns regarding quality control processes.","03/20/2013","07/03/2013","02/22/2017","07/10/2013","Lot number CABDAEAC:07, Exp date: 5/5/2013; Lot number  CABCCIBC:44, Exp date: 3/28/2013"
