Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","76785","Terminated","Wegmans Food Markets, Inc.","1500 Brooks Ave","","Rochester","NY","	14624-3512","United States","Voluntary: Firm initiated","E-Mail","New York, New Jersey, Virginia, Maryland, Massachusetts, Pennsylvania","F-0097-2018","Class I","Wegmans Original Killer Brownies with Pecans, UPC Number 2-08184-00000.  The product is sold pre-packaged by the pound in a plastic clamshell, or individually on the self-serve cookie bar, in the Bakery Department at Wegmans stores.","UNKNOWN","The product may contain undeclared peanuts due to a product mix-up by the supplier.","04/01/2017","11/01/2017","11/21/2017","11/08/2017","SELL BY DATES: 03/21/17 through 4/15/17 only"
"Food","No","","76785","Terminated","Wegmans Food Markets, Inc.","1500 Brooks Ave","","Rochester","NY","	14624-3512","United States","Voluntary: Firm initiated","E-Mail","New York, New Jersey, Virginia, Maryland, Massachusetts, Pennsylvania","F-0098-2018","Class I","Wegmans Salted Caramel Killer Brownie with Pecans, UPC Number 2-08187-00000.  The product is sold pre-packaged by the pound in a plastic clamshell, or individually on the self-serve cookie bar, in the Bakery Department at Wegmans stores.","Unknown","The product may contain undeclared peanuts due to a product mix-up by the supplier.","04/01/2017","11/01/2017","11/21/2017","11/08/2017","SELL BY DATES: 03/21/17 through 4/15/17 only"
"Food","No","","76785","Terminated","Wegmans Food Markets, Inc.","1500 Brooks Ave","","Rochester","NY","	14624-3512","United States","Voluntary: Firm initiated","E-Mail","New York, New Jersey, Virginia, Maryland, Massachusetts, Pennsylvania","F-0099-2018","Class I","Wegmans Cookie Dough Killer Brownie, UPC Number 2-08186-00000.  The product is sold pre-packaged by the pound in a plastic clamshell, or individually on the self-serve cookie bar, in the Bakery Department at Wegmans stores.","UNKNOWN","The product may contain undeclared peanuts due to a product mix-up by the supplier.","04/01/2017","11/01/2017","11/21/2017","11/08/2017","SELL BY DATES: 03/21/17 through 4/15/17 only"
"Food","No","","76785","Terminated","Wegmans Food Markets, Inc.","1500 Brooks Ave","","Rochester","NY","	14624-3512","United States","Voluntary: Firm initiated","E-Mail","New York, New Jersey, Virginia, Maryland, Massachusetts, Pennsylvania","F-0100-2018","Class I","Wegmans Peanut Butter Killer Brownie, UPC Number 2-08185-00000.  The product is sold pre-packaged by the pound in a plastic clamshell, or individually on the self-serve cookie bar, in the Bakery Department at Wegmans stores.","UNKNOWN","The product may contain undeclared peanuts due to a product mix-up by the supplier.","04/01/2017","11/01/2017","11/21/2017","11/08/2017","SELL BY DATES: 03/21/17 through 4/15/17 only"
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0073-2018","Class I","Item #013 - Fried Pollock Balls Net Weight: 227g 8oz (0.5lb), UPC 6 16641 46438 7; Fried Pollock Balls NETWEIGHT: 2.27kg (5lb) x 5 UPC 8 15655 01066 9; Fish Balls Net Weight: 9 oz (0.56 lb) 8 15655 01041 6;     Item # 014 - Pollock Fish Balls Net Weight: 227g 8 oz (0.5lb) UPC 6 16641 46439 4; 014-5X5 Fish Balls NETWEIGHT: 25LB (400 OZ) UPC 8 15655 01068 3; White Fish Balls Net Weight: 9oz (0.56 lb) 8 15655 01044 7  ","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0074-2018","Class I","Item# 018 - Cuttle Fish Balls Net Weight: 227g 8 oz (0.5lb) UPC 6 16641 46442 4; 018-5X5 Cuttlefish Balls NETWEIGHT: 25LB (400 OZ) UPC 8 15655 01056 0;   Cuttlefish Balls Net Weight: 9 oz (0.56lb) UPC 8 15655 01033 1","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0075-2018","Class I","Item # 025 - 025-5X5 Imitation Lobster Ball Net Weight: 25LB (400 OZ) UPC 8 15655 01080 5; Imitation Lobster Balls Net Weight: 227g 8 oz (0.5lb) UPC 6 16641 46449 3; Imitation Lobster Balls Net Weight: 9 oz (0.56 lb) UPC 8 15655 01016 4","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0076-2018","Class I","Item# 075 - Fried Fish Tofu Net Weight: 227g 8 oz (0.5lb) UPC 6 16641 46454 7; 075-5X5 Fish Tofu NETWEIGHT: 25LB (400 OZ) UPC 8 15655 01040 9; Fish Tofu Net Weight: 9 oz (0.56 lb) UPC 8 15655 01019 5","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0077-2018","Class I","Item# 095 - Fish Balls with Custard and Roe Net Weight: 227g 8 oz (0.5lb) UPC 7 39340 39832 3; 095-5X5 Fish Balls with custard and Fish Roe (Cook and Serve) NETWEIGHT 25 LB (400 OZ) For Institutional Use Only","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
"Food","No","","78147","Terminated","America New York Ri Wang Food Group Co. Ltd.","5885 58th Ave","","Maspeth","NY","	11378-2721","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","IL, NY, PA, MD, NJ, MA, RI  Canada","F-0078-2018","Class I","Item# 076 - Fish Tofu with Shrimp Filling Net Weight: 9 oz (0.56 .lb) UPC 8 15655 01025 6; 076-5X5 Fish Tofu with Shrimp NETWEIGHT: 25LB (400 OZ) 8 15655 01065 2; 076 Fish Tofu with Shrimp Net Weight: 227g 8 oz (0.5lb) 6 16641 46455 4","Total Cases: 29,437.00 / Total lbs: 705,560.63","Product contains undeclared milk.","09/20/2017","10/27/2017","10/12/2018","11/08/2017","All lot codes."
