Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info
"Food","No","","73306","Terminated","Forever Cheese","3636 33rd St Ste 307","","Astoria","NY","	11106-2329","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","California, Ohio, Pennsylvania, New York, Colorado, Vermont, Virginia, Florida and Connecticut","F-2624-2016","Class I","Mitica brand PECORINO AGED IN WALNUTS LEAVES (PECORINO FOGLIE di NOCI), SEMI-HARD SHEEP'S MILK CHEESE, Minimum Weight 2 lbs. -- Product of Romagna - Italy --- Imported by Forever Cheese, L.I.C., NY 11106 --- There are 2 wheels of cheese per shipping case.","31 cases (80 wheels)","The Mitica brand Aged Pecorino Cheese may be contaminated with Listeria monocytogenes based on private laboratory testing.","02/08/2016","09/30/2016","09/30/2016","10/12/2016","Production Code NOC15313 (found on shipping case only),  invoiced as Lot X2537"
"Food","No","","73353","Terminated","Savory Foods, Inc.","900 Hynes Ave SW","","Grand Rapids","MI","	49507-1076","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: Jackson, MI; Toledo, OH; Grand Rapids, MI; Urbana, OH; Hudsonville, MI; Columbus, OH; Lansdale, PA; and Charlton, MA.    No Foreign or DOD/VA","F-2471-2016","Class I","CARAMEL CORN PEANUT BUTTER DELIGHT¿ CRYSTAL SHORT (18 oz..) & Tall (22 oz..)","15 units of 18 oz. tubs; and 19 units of 22 oz. tubs.","Savory Foods Inc. has initiated a voluntary recall due to the potential for contamination with Listeria monocytogenes.","02/11/2016","09/30/2016","10/28/2016","10/12/2016","CARAMEL CORN PEANUT BUTTER DELIGHT¿CRYSTAL SHORT (18 oz.) & Tall (22 oz.), Production Code/Lot Code: 16027 (18 oz.) & 16028 (22 oz.)"
"Food","No","","73353","Terminated","Savory Foods, Inc.","900 Hynes Ave SW","","Grand Rapids","MI","	49507-1076","United States","Voluntary: Firm initiated","Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit","Domestic: Jackson, MI; Toledo, OH; Grand Rapids, MI; Urbana, OH; Hudsonville, MI; Columbus, OH; Lansdale, PA; and Charlton, MA.    No Foreign or DOD/VA","F-2473-2016","Class I","1.5 oz PEANUT BUTTER COOKIES, 80/case","15 cases","Savory Foods Inc. has initiated a voluntary recall due to the potential for contamination with Listeria monocytogenes.","02/11/2016","09/30/2016","10/28/2016","10/12/2016","1.5 oz PEANUT BUTTER COOKIES, 80/case; Product Code/Lot Code: 16033"
"Veterinary","No","","73573","Terminated","MFA Inc","303 W Olive St","PO Box 108","Aurora","MO","	65605-0108","United States","Voluntary: Firm initiated","E-Mail","Feed was distributed through the firm's own retail stores in located in the state of Missouri.","V-536-2016","Class I","16% Rabbit Pellet, Guaranteed Analysis *** Salt (NaCl) (min) 0.3 (max) 0.8 %, Packaged in 50 lb (22.6 kg) bags or bulk by truck. Manufactured by MFA Incorporated, Columbia, Missouri 65201","2.05 tons of bulk and 80 50# bags","Excessive salt in rabbit feed","03/18/2016","09/30/2016","10/04/2018","10/12/2016","Bulk lot: 218666; Bag lot: 213802"
"Veterinary","No","","73573","Terminated","MFA Inc","303 W Olive St","PO Box 108","Aurora","MO","	65605-0108","United States","Voluntary: Firm initiated","E-Mail","Feed was distributed through the firm's own retail stores in located in the state of Missouri.","V-537-2016","Class I","16% Rabbit Shield Pellet, Guaranteed Analysis *** Salt (NaCl) (min) 0.3 (max) 0.8 %, Packaged in bulk by truck. Manufactured by MFA Incorporated, Columbia, Missouri 65201","4.15 tons of bulk","Excessive salt in rabbit feed","03/18/2016","09/30/2016","10/04/2018","10/12/2016","218665"
"Veterinary","No","","73573","Terminated","MFA Inc","303 W Olive St","PO Box 108","Aurora","MO","	65605-0108","United States","Voluntary: Firm initiated","E-Mail","Feed was distributed through the firm's own retail stores in located in the state of Missouri.","V-538-2016","Class I","17% Rabbit Pellet, Guaranteed Analysis *** Salt (NaCl) (min) 0.2 (max) 0.7 %, Packaged in 50 lb (22.6 kg) bags or bulk by truck. Manufactured by MFA Incorporated, Columbia, Missouri 65201","23.18 tons of bulk and 1,783 50# bags.","Excessive salt in rabbit feed","03/18/2016","09/30/2016","10/04/2018","10/12/2016","Bag lots: 213877, 214865, 216032, 216427, 217549; Bulk lots: 213207, 213898, 214890, 217178, and 217243;"
"Veterinary","No","","73712","Terminated","MFA Agri Services","61338 Highway 50","","California","MO","	65018-3136","United States","Voluntary: Firm initiated","Telephone","Product distributed to MO.  There was no foreign/military/government distribution.","V-540-2016","Class I","Bulk grain bank-corn-10920#-Ground #4 Stock Salt.  Manufactured by MFA Agri Services, California, MO 65018.","6 tons","Product misbranded to contain salt; animal deaths confirmed due to bloat associated with the consumption of the feed.","03/10/2016","09/30/2016","05/02/2017","10/12/2016","lot #: 53246"
"Veterinary","No","","73740","Terminated","ADM Alliance Nutrition, Inc.","1000 N 30th St","P.O. Box C1","Quincy","IL","	62301-3400","United States","Voluntary: Firm initiated","Telephone","Domestic only: IN    No Foreign or VA/DOD","V-532-2016","Class I","Tyson Swine N5 Meal AS; Swine Starter Feed; Bulk product, listed as pounds, 48,500# loaded on trailer","48,500 lbs","ADM Animal Nutrition, Inc. is voluntarily recalling 48,500 pounds of Tyson Swine N5 medicated animal feed, Product G3039AWO10, due to excessive levels of magnesium; which could result in magnesium toxicity causing symptoms of increased water intake, severe, painful scours, and cardiac arrest leading to death in swine.","03/11/2016","09/30/2016","11/09/2016","10/12/2016","Product #G3039AWO10; Lot #BF06816"
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2405-2016","Class I","Sunflower Kernels packaged in the following brands and sizes:      UPC 041498206680, Southern Grove Roasted and Salted Sunflower Kernels,   Best by/Date: 3/1/2017, 3/2/2017, 2/28/2017, 3/15/2017,3/28/2017, 4/29/2017 .    UPC 071725727497, Natures Harvest Roasted and Salted Sunflower Kernels, Best by/Date: 11/25/2016, 12/4/2016, 3/1/2017, 12/19/2016,12/20/2016, 12/25/2016, 1/2/2017,  1/3/2017, 1/16/2017, 1/20/17 .    USPC 883967300013,	Smart Sense Roasted and Salted Sunflower Kernels, Best by/Date: 3/4/2017.    USPC 050428353240,	Gold Emblem Roasted and Salted Sunflower Kernels, Best by/Date: 11/27/2016, 1/14/2017.    USPC 883967300013,	Smart Sense Roasted Salted Sunflower Kernels, Best by/Date: 3/16/2017.                          ","92,865 cases for all products","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code:      11/25/2016, 11/27/2016, 12/19/2016,12/4/2016, 12/20/2016, 12/25/2016, 1/2/2017,  1/3/2017, 1/14/2017, 1/16/2017, 1/20/2017,    2/28/2017, 3/1/2017,  3/2/2017,3/4/2017, 3/15/2017, 3/16/2017,3/28/2017,  4/29/2017."
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2406-2016","Class I","UPC 071725750198, Natures Harvest  Whole Almonds,  Best By/Date Code: 	3/3/2017  UPC 071725750266,	Natures Harvest  Slivered Almond,  Best By/Date Code: 	3/3/2017  UPC 071725750259,	Natures Harvest Sliced Almonds, Best By/Date Code: 	3/4/2017    UPC 041498121686, Southern Grove Sliced Almonds, Best By/Date Code:3/21/2017","92,865 cases for all products","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code: 3/3/2017, 3/4/2017, 3/21/2017."
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2407-2016","Class I","UPC 041498114749,	Southern Grove  Dry Roasted No Salt Almond,  Best By/Date Code	3/4/2017.  ","","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code: 3/4/2017"
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2408-2016","Class I","UPC 071725750211,  Natures Harvest Pecans, Best By/Date Code :   3 /4/2017","92,865 cases for all products","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code: 3/4/2017"
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2409-2016","Class I","UPC 071725728074, 	Natures Harvest Sunflower Kernels Ranch Flavored,  Best By/Date Code: 3/1/2017, 3/31/2017, 4/27/2017.","92,865 cases for all products","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code: 3/1/2017, 3/31/2017, 4/27/2017."
"Food","No","","74041","Terminated","Treehouse Foods","2021 Spring Rd Ste 600","","Oak Brook","IL","	60523-1860","United States","Voluntary: Firm initiated","Telephone","US: AL, AZ, AR, CA, CO, CT, FL, IL, IN, IA, KS,KY, LA, ME, MD, MA, MI, MN,  MS,  MO, NE, NV, NM, NY, NC,ND, OH, OK, OR, PA,SC, TN, TX, UT, VA, WA, WI, WY.    OUS: HONDURAS, NICARAGUA, CHILE.","F-2410-2016","Class I","UPC 070038638285,  Best Choice Dark Chocolate Cranberry,  Best By/Date Code: 3/14/2017","92,865 cases for all products","TreeHouse Foods is recalling products that may be impacted by sunflower seeds  contaminated with Listeria monocytogenes.","05/03/2016","09/30/2016","08/15/2017","10/12/2016","Best By/Date Code: 3/14/2017"
