Product Type,Recently Updated Record,Last Modified Date,Event ID,Status,Recalling Firm,Address1,Address2,City,State/Province,Postal Code,Country,Voluntary/Mandated,Initial Firm Notification of Consignee or Public,Distribution Pattern,Recall Number,Classification,Product Description,Product Quantity,Reason for Recall,Recall Initiation Date,Center Classification Date,Termination Date,Report Date,Code Info,More Code Info
"Food","No","","69986","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","OH, PA","F-1485-2017","Class I","Giant Eagle Apple Pistachio Salad with Chicken, NET WT  15 oz.","125 units","The sliced red apples were recalled due to potential contamination with Listeria monocytogenes.    ","12/10/2014","02/15/2017","02/15/2017","02/22/2017","SELL BY: 12/1/14; 12/2/14; 12/3/14; 12/4/14; 12/5/14; 12/6/14; 12/7/14; 12/8/14; 12/9/14; 12/10/14; 12/11/14"
"Food","No","","69986","Terminated","Giant Eagle, Inc.","101 Kappa Dr","","Pittsburgh","PA","	15238-2809","United States","Voluntary: Firm initiated","E-Mail","OH, PA","F-1486-2017","Class I","Giant Eagle Apple Pistachio Salad, NET WT 13 oz.  ","212 units","The sliced red apples were recalled due to potential contamination with Listeria monocytogenes.    ","12/10/2014","02/15/2017","02/15/2017","02/22/2017","SELL BY: 12/1/14; 12/2/14; 12/3/14; 12/4/14; 12/5/14; 12/6/14; 12/7/14; 12/8/14; 12/9/14; 12/10/14; 12/11/14"
"Drugs","No","","75753","Terminated","MS Bionic","447 E Gardena Blvd","","Gardena","CA","	90248-2913","United States","Voluntary: Firm initiated","Press Release","CA","D-0472-2017","Class I","MegaJex Herbal Supplement, Maximum Formula for Men, Fast acting, Increase Stamina, 20 capsules, MS Bionics, Gardena, CA","100 bottles","Marketed without an Approved NDA/ANDA; product contains sildenafil and tadalafil which are active pharmaceutical ingredients in FDA approved drugs used to treat erectile dysfunction (ED)","11/30/2016","02/13/2017","06/01/2017","02/22/2017","All Lots exp. date 12/2019"
"Drugs","No","","75929","Ongoing","Jersey Shore Supplements, LLC","705 Brinley Ave","","Bradley Beach","NJ","	07720-1054","United States","Voluntary: Firm initiated","E-Mail","New Jersey and  Maryland.","D-0473-2017","Class I","SLIMFIT X capsules, packaged in a 60-cont bottle","150 bottles","Marketed without an approved NDA/ANDA: Product contains undeclared sibutramine and desmethylsibutramine.","12/09/2016","02/13/2017","","02/22/2017","All lots and all expiration dates."
"Devices","No","","75971","Terminated","Zimmer Biomet, Inc.","56 E Bell Dr","","Warsaw","IN","	46582-6989","United States","Voluntary: Firm initiated","Letter","Nationwide.   CANADA   AUSTRALIA                  CHILE                      COLOMBIA                   KOREA  Netherlands","Z-1103-2017","Class I","Comprehensive Reverse Shoulder System Humeral Tray  Model 115340","4388","Higher than anticipated rate of fracturing due to design.  Risk of revision surgery due to fracturing.","12/20/2016","02/10/2017","08/29/2017","02/22/2017","Lot numbers  016140  026690  041870  041880  041890  049710  049740  052860  060500  070330  075330  085130  118250  118260  118270  118280  118290  118300  118340  118350  118360  118370  118380  118390  132020  132030  153330  153340  153350  153360  153370  153380  153390  153400  153410  153420  153430  159650  159660  161960  172670  208280  208290  212200  212230  212240  215990  216000  216010  228630  228640  228650  228660  228670  256990  257000  257010  257020  278300  278310  278320  278330  278550  278560  278580  278590  300090  300100  300110  300120  300130  300140  300150  307790  310580  310590  310600  310610  310620  320150  329390  334260  334370  349140  349150  351030  351040  359610  359630  359640  359650  359660  359680  361860  361870  361880  361890  361900  367300  367310  367320  367330  367340  367350  367360  367370  367380  372290  372310  372320  384350  385090  391660  402880  411980  413530  415040  415050  415060  415070  415080  415090  420630  424640  424650  424660  424670  424680  424690  424700  424710  424720  424730  424740  433020  433030  433040  433050  433590  436760  436770  440500  457900  473090  479360  479370  479380  482000  482010  492370  492380  492390  492400  492410  492420  492430  492440  492450  501830  525910  525920  541880  541890  541900  551660  555280  556000  556360  556460  556800  556820  557390  557440  557520  557620  557760  557790  557830  557840  558000  558040  558840  558880  558890  558900  558910  558920  561530  561560  561790  561890  561910  561950  562430  563440  568870  569050  569070  569080  569090  569100  569120  569130  569140  569150  569690  575100  578920  595090  597740  597970  600320  607390  607400  607410  607420  607430  609780  613990  630660  630690  633570  633600  634660  634670  634860  634870  635190  635820  637190  637240  637250  641220  641350  641390  641680  648790  648800  648810  648820  648830  648860  659950  659960  659970  659980  659990  660000  660010  660020  660030  660040  668550  668560  668570  668580  668590  668600  668610  668620  668630  668970  674320  677090  677100  677110  677140  677150  677160  677170  677180  677190  677200  679060  679070  680720  680730  680740  680750  680760  683040  695900  695920  696270  696280  696290  696300  696310  696320  697100  697110  697120  697130  697150  697160  697170  697180  697190  697200  704050  704440  704810  706840  712090  715990  716200  723830  723850  723860  723870  723880  725550  725560  725760  725800  726590  726710  734810  745350  762700  762930  764700  765560  765830  765870  767250  767260  767270  767360  767370  771810  788670  788680  788690  791260  791270  791280  818790  839150  840600  840610  846190  846200  846210  846230  846240  846280  846290  846300  846310  846320  846330  848110  848120  848130  848140  848150  848160  848170  848190  848200  848210  848220  848230  848240  848250  848260  848270  848280  848290  848300  848310  848320  854210  854220  854240  854250  854260  854290  854300  854310  854320  863330  870120  876790  889690  905280  905340  906550  908010  917830  918800  927760  934930  950390  950400  963700  974990  981260  981270  997320  997330"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1470-2017","Class I","Whole Foods Market, TART FRESH FRUIT AMERO SHELL LARGE","10,965.64","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24984100000 TART FRESH FRUIT AMERO SHELL LARGE"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1471-2017","Class I","Whole Foods Market, TART FRUIT 4IN","10,233.00","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24985200000 TART FRUIT 4IN"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1472-2017","Class I","Whole Foods Market, TART KEY LIME 4IN  TART KEY LIME 4IN,TART KEY LIME 9IN  ","4822","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24989600000 TART KEY LIME 4IN  23144500000 TART KEY LIME 4IN  24988900000 TART KEY LIME 9IN"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1473-2017","Class I","Whole Foods Market, TART CHOCOLATE GANACHE SMALL, TART CHOCOLATE GANACHE LARGE","458","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24978300000 TART CHOCOLATE GANACHE SMALL  24977900000 TART CHOCOLATE GANACHE LARGE"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1474-2017","Class I","Whole Foods Market, SMALLTART FRESH BERRY SMALL, TART FRESH BERRY LARGE","439","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24983100000 TART FRESH BERRY SMALL  24983000000 TART FRESH BERRY LARGE"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1475-2017","Class I","Whole Foods Market, TART PEANUT BUTTER CHOCOLATE","97","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","22024600000 TART PEANUT BUTTER CHOCOLATE  22061300000 TART PEANUT BUTTER CHOCOLATE  22061400000 TART PEANUT BUTTER CHOCOLATE"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1476-2017","Class I","Whole Foods Market, TART FRENCH APPLE SMALL","","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","24982800000 TART FRENCH APPLE SMALL"
"Food","No","","76157","Terminated","Whole Foods Market Brand 365, Llc","601 N Lamar Blvd Ste 300","","Austin","TX","	78703-5424","United States","Voluntary: Firm initiated","E-Mail","According to the firm the product was distributed in New Jersey, Pennsylvania, Maryland, Virginia, District of Columbia, Ohio, Kentucky.","F-1477-2017","Class I","Whole Foods Market, TART LEMON SMALL","","According to the firm, packaged crusts used in various tarts these tarts contains Almond Flour (Nuts) which is listed as an ingredient on the package, but is not listed as an ingredient on the WFM scale label.","01/02/2017","02/13/2017","07/05/2017","02/22/2017","23143000000 TART LEMON SMALL"
"Devices","No","","76160","Terminated","Physio-Control, Inc.","11811 Willows Rd NE","","Redmond","WA","	98052-2003","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution-US ( nationwide) in states of: AZ, CA, CO, CT, FL, GA, IA, IL, IN, KY, LA, MA, MD, ME, MI, MN, MO, NC, NE, NJ, NM, NV, NY, OH, OK, OR, PA, SD, TX, VA, WA, WI, and WV and countries of: Australia, Brazil, Canada, Czech Republic, Denmark, Finland, France, French Guiana, Germany, India, Ireland, Israel, Italy, Japan, Latvia, Lithuania, Luxembourg, Malaysia, Netherlands, New Zealand, Norway, Poland, Qatar, Saudi Arabia, Slovenia, South Africa, Sweden, Turkey, United Arab Emirates, and United Kingdom.","Z-1123-2017","Class I","LIFEPAK 15 Monitor, Automated External Defibrillator (AED), Manual mode monitoring and therapy functions are intended for use on adult and pediatric patients. Automated external defibrillation mode is intended for use on patients eight years of age and older.","338 units total (US =139 units; International = 199 units)","The firm has become aware of a potential device issue where the LIFEPAK 15 device may no longer be able to deliver defibrillation energy due to a potential failure of an internal component (Relay) installed on the Therapy Printed Circuit Board Assembly (PCBA).","01/12/2017","02/10/2017","09/01/2017","02/22/2017","SERIAL NUMBERS:    42738872, 44554102, 42701550, 42702539, 42730815, 42800549, 42803986, 42862109, 42884428, 42944609, 42989327, 43022460, 43040692, 43048791, 43066974, 43116838, 43116994, 43119477, 43132954, 43133203, 43133221, 43133906, 43154308, 43154457, 43156695, 43161425, 43163930, 43164076, 43164158, 43166133, 43206034, 43210019, 43219622, 43226291, 43230032, 43232487, 43232904, 43247389, 43251050, 43253506, 43253916, 43254032, 43258901, 43293290, 43321556, 43388132, 43388137, 43388541, 43405542, 43407947, 43409346, 43429508, 43465372, 43472036, 43472591, 43480824, 43489606, 43492883, 43576021, 43616526, 43641893, 43691775, 43715563, 43735849, 43764249, 43800357, 43805213, 43825370, 43826635, 43843347, 43869096, 43884778, 43922984, 43938506, 43947198, 43962139, 43964195, 43968233, 43981293, 43999541, 44010117, 44010465, 44039473, 44056838, 44060132, 44072885, 44073149, 44090669, 44092118, 44094122, 44108545, 44112183, 44117966, 44150897, 44167052, 44168042, 44179750, 44199424, 44225054, 44225258, 44226227, 44226585, 44226654, 44231094, 44233618, 44234803, 44234840, 44237875, 44255648, 44262283, 44262826, 44264102, 44264573, 44265421, 44271391, 44283558, 44287000, 44289115, 44293297, 44303302, 44312782, 44315479, 44327764, 44342010, 44352664, 44372343, 44416667, 44435825, 44438567, 44439898, 44449825, 44450073, 44452220, 44458445, 44460124, 44460749, 44463853, 44466514, 44473363, 44483809, 44486872, 44487784, 44487992, 44488101, 44489681, 44492189, 44492223, 44492252, 44492760, 44492832, 44494129, 44496734, 44497169, 44497196, 44497761, 44497866, 44498576, 44500827, 44500943, 44501037, 44501047, 44501112, 44501201, 44501465, 44501806, 44501832, 44502009, 44502159, 44502179, 44502310, 44502686, 44502718, 44502776, 44502815, 44502943, 44503096, 44508212, 44508273, 44508330, 44508331, 44508358, 44508440, 44508498, 44508645, 44508868, 44509074, 44509520, 44509538, 44511211, 44511231, 44511273, 44511519, 44511573, 44512604, 44513321, 44513358, 44518244, 44518479, 44518497, 44518703, 44518786, 44518917, 44518981, 44519083, 44519095, 44519255, 44519301, 44519307, 44519381, 44519548, 44524967, 44525130, 44525416, 44527324, 44530479, 44530594, 44530719, 44530800, 44531488, 44531803, 44532088, 44534804, 44534900, 44534991, 44535111, 44535241, 44535452, 44535582, 44535643, 44536176, 44536780, 44536823, 44536897, 44538798, 44538819, 44539781, 44539880, 44541779, 44541917, 44548263, 44548530, 44548558, 44548749, 44548825, 44549064, 44549220, 44549413, 44549964, 44550150, 44550234, 44550467, 44550552, 44550575, 44550613, 44550642, 44550675, 44552029, 44552066, 44552865, 44553122, 44554175, 44554259, 44554351, 44554520, 44554837, 44554941, 44555058, 44555261, 44556688, 44557824, 44558175, 44558252, 44558385, 44559077, 44559369, 44559455, 44560001, 44560185, 44561655, 44561903, 44562074, 44562559, 44562662, 44562754, 44563762, 44564474, 44564491, 44571952, 44572025, 44572171, 44572228, 44572357, 44572374, 44572595, 44572865, 44573101, 44573148, 44573485, 44573956, 44574467, 44574766, 44574771, 44574821, 44574929, 44574939, 44575793, 44575871, 44575898, 44576359, 44576647, 44577004, 44577022, 44577116, 44577219, 44578054, 44578080, 44578192, 44578272, 44579036, 44579299, 44579496, 44579697, 44579713, 44579857, 44581304, 44581382, 44583260, 44583657, 44583701, 44584213, 44586462, 44587097, 44587099, 44587181, 44587302, 44587358, 44587899, and 44587976."
"Devices","No","","75616","Ongoing","Merge Healthcare, Inc.","900 Walnut Ridge Dr","","Hartland","WI","	53029-8347","United States","Voluntary: Firm initiated","Other","Distribution was nationwide to medical facilities.  There was also military and government distribution.","Z-1203-2017","Class II","The Schiller PB 1000, also known as: Merge Hemo Patient Data Module (PDM), V2 model, a major component of the Merge Hemo software.","341 sites potentially have the affected product versions","Non-invasive blood pressure pumps (NIBP) voltage is not sufficient and causes the NIBP pumps to fail prior to reaching adequate initial pressure.","05/31/2015","02/15/2017","","02/22/2017","Patient Data Module (PDM) V2 model:  Serial numbers 10.03.XXXXX"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1205-2017","Class II","Maquet Ocean Water Seal Chest Drain, Single Collection WAC  Reference: 2002-000    Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area.","245 cases (1470 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 242896, 243292"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1206-2017","Class II","Maquet Ocean Water Seal Chest Drain, Single Collection w/AC  Reference: 2002-100    Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","27 cases (162 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 242897"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1207-2017","Class II","Maquet Oasis Dry Suction Water Seal Chest Drain, Single Collection w/AC  Reference: 3600-100  Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","2933 cases (17598 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 242909, 242910, 242912, 242914, 242915"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1208-2017","Class II","Maquet Express Dry Seal Suction Chest Drain, Single Collection w/AC  Reference: 4000-100N  Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","681 cases (4086 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 242919, 242920"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1209-2017","Class II","Maquet Express Dry Seal Suction OCEAN DRAIN, SINGLE W/S  Reference: 2002-300  Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","1 case (6 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 243295"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1210-2017","Class II","Maquet Express Dry Seal Suction OCEAN DRAIN, SINGLE   Reference: 2002-400  Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","1 case (6 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 243842"
"Devices","No","","75707","Ongoing","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US (nationwide) and Internationally to Canada and Mexico","Z-1211-2017","Class II","Maquet Express Dry Seal Suction OASIS DRAIN, DRY PEDI W/AC  Reference: 3612-100   Intended Use: To evacuate air and/or fluid from the chest cavity or mediastinum. "" To help re-establish lung expansion and restore breathing dynamics. "" To facilitate postoperative collection and reinfusion of autologous blood from the patients pleural cavity or mediastinal area","3 cases (18 units)","Chest drains manual vent valve located at the top of affected chest drains could potentially not re-seal after being depressed.","12/23/2016","02/15/2017","","02/22/2017","Lot Number: 243312"
"Devices","No","","75942","Terminated","Siemens Healthcare Diagnostics, Inc.","511 Benedict Ave","","Tarrytown","NY","	10591-5005","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - USA (nationwide) to the states of : AL, AR, AZ, CA, CO, CT FL, GA, IL, IN, KS, LA, MA, MD, ME, MI, MN, MO, NC, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, WA and WV;  and to the country of Canada and others.","Z-1204-2017","Class II","CentraLink¿ Data Management System Software Versions: v13x,v14x,v15x    The CentraLink system software is a network solution provider and multi-system data manager for the instruments and lab automation systems (LAS) within the lab. The CentraLink software consolidates data from all connected instruments so that an operator can review and edit patient and quality control results from a single location. Siemens Healthcare Diagnostics has determined that there is a remote possibility CentraLink may download an order to the ADVIA Automation System without specifying the sample type.","3,893 units","There is a remote possibility CentraLink may download an order to the ADVIA Automation System without specifying the sample type. This can occur when an order is received from the LIS without a sample type, requiring that the sample type be set in CentraLink based on the sample type of the test in the order.","11/29/2016","02/15/2017","06/07/2018","02/22/2017","Product codes:  10485061, 10484212, 10485064, 10483439, 10471393, 10484552, 10814296, 10815474, 11220480, 10481936, 10481937, 10481938, 10482170, 10482936, 10483437, 10483438, 10483440, 10484211, 10484213, 10485060, 10485062, 10485063, 10703007, 10703008, 10711638, 10711639, 10711640, 10711641, 10711643, 10811596, 10811597, 10811598, 10811599, 10811601, 10811741, 10811742, 10811743, 10814298, 10814877, 10814880, 10814881, 10815694, 10816519, 10816520, 10816521, 10816522, 10816523, 10816524, 10817180, 10817181, 10819760, 10819943, 11219840, 11219841."
"Devices","No","","76025","Terminated","Mako Surgical Corporation","2555 Davie Rd Ste 110","","Davie","FL","	33317-7424","United States","Voluntary: Firm initiated","Letter","Worldwide Distribution - US Nationwide in the states of AL, AZ, CA, CO, CT, FL, GA, ID, IL, IN, KY, LA, MA, MD, MI, MN, MO, MS, NC, NH, NJ, NM, NY, OH, OK, OR, PA, RI, TN, TX, UT, VA, WA, WI, WV, & WY and the countries of Italy, Germany, Australia, China, Europe, Hong Kong, South Africa, Germany, Thailand & Singapore.","Z-1193-2017","Class II","Stryker Restoris RIO Reamer Handle, Offset, Mako Rx only     Product Usage:  The handle is used to hold surgical components during acetabular reaming in MAKO Total Hip procedures.  ","595 units","Failure of the Offset Cup Reamer Handle not engaging its mating components.","09/29/2016","02/10/2017","08/06/2019","02/22/2017","All lots recalled, Catalog No. 207080."
"Drugs","No","","76105","Terminated","Accord Healthcare, Inc.","1009 Slater Rd Ste 210B","","Durham","NC","	27703-8446","United States","Voluntary: Firm initiated","Letter","U.S. Nationwide and Puerto Rico","D-0478-2017","Class II","Lisinopril tablets, 5 mg, 1000-count bottle, Rx only, Manufactured for Accord Healthcare, Inc., Durham, NC 27703, NDC 16729-376-17","12896 bottles","Failed tablet/capsule specification: missing break line on the 5mg tablet.","12/20/2016","02/16/2017","08/02/2017","02/22/2017","Lot # T04483, T04484, Exp 2/18; T06028, Exp 4/18; T08423, Exp 5/18"
"Devices","No","","76138","Completed","Atrium Medical Corporation","5 Wentworth Dr","","Hudson","NH","	03051-4929","United States","Voluntary: Firm initiated","Letter","Nationwide","Z-1221-2017","Class II","Atrium PVC  8 Fr Straight Thoracic Catheter	  Code Number: 8008	  ","660 cases (10/case)","Labeling  icon depicts a catheter having six (6) eyelets; however the correct number of eyelets on the 8 Fr and 10 Fr thoracic catheters is two (2)","01/20/2017","02/16/2017","","02/22/2017","All Lot Numbers With Expiration Date Prior To December 2019"
